learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.50479937,2.56,10.0,0.52545166,0.5877464,0.49059972,0.5170187,0.48006028,0.4706002,0.0008864241093727227,-0.0007005328312740079,-0.0003111109816766572,-0.0009704617318029963,-0.0002354886149675652,0.005169330423473868,0.008446509750963116,-0.028156808163041388,9.308166224249699e-05,0.9023332868125102,Ethnoracial Group,Linear Regression
0.5048317,3.34,6.0,0.51677495,0.59275836,0.49221852,0.4598254,0.5237926,0.46802616,0.0015864605414409728,0.0006167661282094215,0.00018076408816786006,-0.0004756471847988061,-0.0002511290471589596,0.0022750478694244353,-0.010262368372430374,0.004112773295401353,0.00010391189355954874,0.9159989224010356,Ethnoracial Group,Linear Regression
0.5047411,2.77,10.0,0.4965151,0.57380533,0.49158433,0.4652984,0.52415776,0.49539024,-0.00037528708445736436,-0.0003458754191053922,-0.0003111109816766572,0.0006797295075330557,-0.00019198380646740133,0.003408927936728967,-0.008472059193394848,0.0043822207055859526,-1.1222026728523376e-05,0.9168756828272375,Ethnoracial Group,Linear Regression
0.5049349,3.1,6.0,0.4871176,0.451194,0.49125364,0.4911052,0.53020155,0.49474376,0.00382103399610744,0.0002114433714452897,0.00018076408816786006,0.0012156491943120147,0.00019063979642680964,0.0040001747231131314,-3.022639209135541e-05,0.008841864596482233,-8.501972672701526e-06,0.9365351845905092,Ethnoracial Group,Linear Regression
0.5048317,3.46,3.0,0.5038685,0.61557674,0.4928068,0.48129904,0.5236533,0.49047744,0.0015864605414409728,0.0008194275065914878,0.000549670390551248,0.00026038055038908863,-0.00032233658375292013,0.0012232511429009513,-0.0032379841591461725,0.004009985409984729,9.448499143029441e-06,0.9230106464873202,Ethnoracial Group,Linear Regression
0.50464773,3.05,12.0,0.5089588,0.74195695,0.4925715,0.4475239,0.5130099,0.514865,-0.002397013087000732,0.0001270011304527617,-0.0005570485165989158,-2.9908567100768206e-05,-0.0007167214361538114,0.001643948378487697,-0.014286393288546861,-0.003843658377831425,-9.316176179249567e-05,0.8979593876631373,Ethnoracial Group,Linear Regression
0.50464773,2.94,6.0,0.46356356,0.7735009,0.49278942,0.49694538,0.518089,0.44109064,-0.002397013087000732,-5.87717997307987e-05,0.00018076408816786006,0.0025588866233281432,-0.0008151581776728447,0.0012543251673569759,0.0018801934619593738,-9.584826426835622e-05,0.0002172426546374941,0.9208369638559972,Ethnoracial Group,Linear Regression
0.50479937,2.24,6.0,0.47708422,0.4156695,0.4917074,0.48951572,0.5109478,0.48492146,0.0008864241093727227,-0.0012409631736261838,0.00018076408816786006,0.001787831781908105,0.00030149832949235406,0.0031888888003768065,-0.0005501716933691633,-0.005365258510764159,3.28251943742274e-05,0.9173341821151517,Ethnoracial Group,Linear Regression
0.5047411,2.43,11.0,0.5335701,0.21719429,0.4913157,0.4981073,0.4976524,0.5029187,-0.00037528708445736436,-0.0009200826578545793,-0.0004340797491377865,-0.0014334393132803894,0.0009208644185428939,0.0038892164976965277,0.0022602767876134804,-0.015175782931206016,-4.289789938830031e-05,0.9068011312577475,Ethnoracial Group,Linear Regression
0.5047411,2.91,14.0,0.46168894,0.5165297,0.49432257,0.43681246,0.51629645,0.47990173,-0.00037528708445736436,-0.00010943714432631489,-0.0008029860515211744,0.002665792264533737,-1.3248220542056904e-05,-0.001486822162604147,-0.017790283175754647,-0.0014185505184211567,5.394562647673716e-05,0.8988354667226037,Ethnoracial Group,Linear Regression
0.5049677,2.19,1.0,0.5038685,0.50871515,0.4947123,0.4962796,0.4949879,0.56973916,0.004531247264646243,-0.0013254054146187117,0.0007956079254735066,0.00026038055038908863,1.113803540995786e-05,-0.002183627660373875,0.0016624057686982227,-0.017141887171640117,-0.00032404389498736014,0.9043981585922172,Ethnoracial Group,Linear Regression
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47358155,0.0015864605414409728,4.2558889460234444e-05,0.0009185766929346359,0.00026038055038908863,3.3234691066115276e-05,-0.009996831738206941,0.000845840943526034,-0.0007826233439077643,8.053768074372767e-05,0.9111004780966638,Ethnoracial Group,Linear Regression
0.5047411,2.42,6.0,0.50962174,0.68723667,0.4917074,0.5204761,0.5122873,0.39368984,-0.00037528708445736436,-0.0009369711060530851,0.00018076408816786006,-6.77146428819061e-05,-0.0005459601314278941,0.0031888888003768065,0.009577482701008307,-0.004376856698018217,0.0004166807475238931,0.9251733698634563,Ethnoracial Group,Linear Regression
0.5048317,3.09,2.0,0.5038685,0.5367072,0.4877406,0.4953429,0.50821376,0.4880458,0.0015864605414409728,0.0001945549232467838,0.0006726391580123773,0.00026038055038908863,-7.62145691445716e-05,0.010281204117527436,0.001355995644816878,-0.007382675526157819,1.9679584782644938e-05,0.9250243676141352,Ethnoracial Group,Linear Regression
0.50464773,2.17,8.0,0.5060538,0.5579453,0.4936086,0.492935,0.506889,0.5453989,-0.002397013087000732,-0.001359182311015723,-6.517344675439857e-05,0.00013575748132624963,-0.00014249064934554088,-0.00021030195311889376,0.0005683315716943543,-0.008360200860576029,-0.00022163264803036557,0.906060437286401,Ethnoracial Group,Linear Regression
0.50464773,2.25,10.0,0.5371097,0.7489251,0.4954814,0.43839008,0.51456434,0.49278587,-0.002397013087000732,-0.0012240747254276788,-0.0003111109816766572,-0.0016352952668130087,-0.0007384663977206367,-0.0035587158197014743,-0.01727421747741187,-0.0026966547840989274,-2.6418243115825085e-07,0.8882765304669391,Ethnoracial Group,Linear Regression
0.5047411,2.74,3.0,0.5038685,0.49752742,0.49195704,0.48214746,0.4876907,0.52755105,-0.00037528708445736436,-0.0003965407637009084,0.000549670390551248,0.00026038055038908863,4.6050710778601626e-05,0.0027425528127360244,-0.0029604518891521384,-0.022526408043584443,-0.00014653811025626642,0.8953057717625228,Ethnoracial Group,Linear Regression
0.50479937,3.09,9.0,0.5098919,0.8397697,0.49144542,0.513947,0.49340397,0.5517451,0.0008864241093727227,0.0001945549232467838,-0.00018814221421552786,-8.312130024611513e-05,-0.0010219580469465557,0.0036572877029650615,0.007441705675457281,-0.018310651100914156,-0.0002483341810229661,0.9104401087569123,Ethnoracial Group,Linear Regression
0.5048317,3.18,14.0,0.5346879,0.19470172,0.4979764,0.5072166,0.5344003,0.5542854,0.0015864605414409728,0.00034655095703333387,-0.0008029860515211744,-0.001497185099487518,0.0009910552253121398,-0.00801957261013473,0.005240080077324494,0.011940074459316797,-0.0002590224518403222,0.9276377982366633,Ethnoracial Group,Linear Regression
0.5047411,2.84,14.0,0.53283477,0.2009435,0.496536,0.48870414,0.5022796,0.55094236,-0.00037528708445736436,-0.00022765628171585392,-0.0008029860515211744,-0.0013915049878449875,0.0009715769898825671,-0.00544425472599037,-0.0008156529876358566,-0.011761424687131431,-0.0002449566655657664,0.8980201967072396,Ethnoracial Group,Linear Regression
0.50464773,3.24,1.0,0.5038685,0.5476402,0.49472785,0.46486205,0.514324,0.48361784,-0.002397013087000732,0.000447881646224367,0.0007956079254735066,0.00026038055038908863,-0.00011033232849391065,-0.0022114297938774325,-0.008614796523976266,-0.002873998936152157,3.8310154262005e-05,0.9034469527960667,Ethnoracial Group,Linear Regression
0.5048317,2.41,3.0,0.5038685,0.46258402,0.4905059,0.51886314,0.5103329,0.47125733,0.0015864605414409728,-0.0009538595542515903,0.000549670390551248,0.00026038055038908863,0.00015509585045185673,0.005337072942142626,0.009049856701845665,-0.005818986226073924,9.031679848537834e-05,0.9283683511841989,Ethnoracial Group,Linear Regression
0.5047411,2.41,1.0,0.5038685,0.46372634,0.49215803,0.47569656,0.5197628,0.48969704,-0.00037528708445736436,-0.0009538595542515903,0.0007956079254735066,0.00026038055038908863,0.00015153110163086176,0.0023831990627122793,-0.005070648396194041,0.0011392297157048013,1.2732019414597618e-05,0.9164552285296388,Ethnoracial Group,Linear Regression
0.50464773,3.12,11.0,0.5057656,0.8947787,0.49506977,0.49156743,0.5156625,0.50106823,-0.002397013087000732,0.00024522026784230073,-0.0004340797491377865,0.00015219292199979844,-0.0011936203376305217,-0.0028227549056148824,0.00012097671622686214,-0.0018863350120309074,-3.511207704472162e-05,0.9098618179268296,Ethnoracial Group,Linear Regression
0.5048317,3.74,11.0,0.5306216,0.6143597,0.4904112,0.4947647,0.52959573,0.48432076,0.0015864605414409728,0.0012923040561496424,-0.0004340797491377865,-0.0012652925512194402,-0.00031853866206276013,0.005506388829138237,0.0011668568238195655,0.00839483690988447,3.5352629826727396e-05,0.9340766320170566,Ethnoracial Group,Linear Regression
0.5047411,2.24,6.0,0.5057656,0.5470769,0.49562776,0.4876538,0.5255352,0.47806704,-0.00037528708445736436,-0.0012409631736261838,0.00018076408816786006,0.00015219292199979844,-0.00010857448217163093,-0.0038203955791594403,-0.0011592366425067031,0.005398618012751814,6.166505472768973e-05,0.9172011263049438,Ethnoracial Group,Linear Regression
0.5049677,3.84,8.0,0.47803277,0.36209813,0.49247319,0.48357767,0.513999,0.49349827,0.004531247264646243,0.001461188538134697,-6.517344675439857e-05,0.00173373796771346,0.0004686743204988854,0.0018197186514606251,-0.0024926064495489272,-0.0031138127391700287,-3.2615938118157744e-06,0.9224520557023848,Ethnoracial Group,Linear Regression
0.5048317,2.16,4.0,0.5038685,0.46016258,0.49157548,0.5080863,0.51058847,0.49290013,0.0015864605414409728,-0.001376070759214228,0.00042670162309011865,0.00026038055038908863,0.00016265224917122597,0.0034247510159255024,0.005524573388672411,-0.005630404030266941,-7.449295175617591e-07,0.922490642838909,Ethnoracial Group,Linear Regression
0.5048733,2.39,3.0,0.5038685,0.51815873,0.4918037,0.5080388,0.49682534,0.45981944,0.002487218833244231,-0.0009876364506486014,0.000549670390551248,0.00026038055038908863,-1.8331807253193373e-05,0.0030167122436959653,0.005509035349936042,-0.01578606109712585,0.00013844153410681102,0.9132817727361147,Ethnoracial Group,Linear Regression
0.50464773,3.76,14.0,0.5052182,0.5129558,0.49633658,0.41207215,0.48736656,0.52281,-0.002397013087000732,0.0013260809525466528,-0.0008029860515211744,0.00018340999425761685,-2.0954298955185506e-06,-0.005087708008095384,-0.02588324938901691,-0.022765587262385062,-0.00012659021970844726,0.8625566046884003,Ethnoracial Group,Linear Regression
0.50464773,2.74,2.0,0.5038685,0.26144168,0.49230376,0.45270413,0.4891278,0.4811027,-0.002397013087000732,-0.0003965407637009084,0.0006726391580123773,0.00026038055038908863,0.0007827850438189978,0.002122645691942882,-0.012591854037950259,-0.021465988301070694,4.8892564789724014e-05,0.885148290008452,Ethnoracial Group,Linear Regression
0.5048317,3.2,6.0,0.51754135,0.35068932,0.49133465,0.5034518,0.50772107,0.49860507,0.0015864605414409728,0.0003803278534303449,0.00018076408816786006,-0.0005193533670757334,0.0005042769029595397,0.0038553354411119418,0.004008551482909554,-0.007746225872646615,-2.4748371519201655e-05,0.9203377318879973,Ethnoracial Group,Linear Regression
0.50479937,3.95,7.0,0.50561553,0.61882216,0.49197206,0.49564958,0.51381254,0.48130393,0.0008864241093727227,0.001646961468318258,5.779532070673074e-05,0.00016075109889736902,-0.0003324643125142422,0.0027156982760658025,0.0014563157652310243,-0.003251399452126058,4.804589284681315e-05,0.9215004713560155,Ethnoracial Group,Linear Regression
0.50464773,2.38,14.0,0.499335,0.46372795,0.49308226,0.42403245,0.493441,0.54058325,-0.002397013087000732,-0.0010045248988471073,-0.0008029860515211744,0.000518916533364609,0.00015152607742958564,0.0007307510982144653,-0.021970836658518362,-0.01828332708514262,-0.00020137087919928256,0.8748534782380002,Ethnoracial Group,Linear Regression
0.5050265,3.85,11.0,0.4586854,0.20482549,0.49568382,0.5039816,0.5104675,0.52833587,0.00580443446556178,0.0014780769863332029,-0.0004340797491377865,0.002837077842190354,0.0009594627668315709,-0.003920626293256354,0.004181857860226029,-0.005719666417193309,-0.0001498402276057438,0.9231490404231693,Ethnoracial Group,Linear Regression
0.5047411,3.43,11.0,0.47001034,0.33994973,0.49360344,0.48340112,0.49879557,0.49280727,-0.00037528708445736436,0.0007687621619959715,-0.0004340797491377865,0.0021912403005473102,0.0005377911028251366,-0.00020107629338396234,-0.0025503588861574998,-0.014332250792141616,-3.5422258212131243e-07,0.9037167297267263,Ethnoracial Group,Linear Regression
0.50464773,3.83,2.0,0.5038685,0.5118611,0.49457592,0.49184996,0.5071805,0.5607847,-0.002397013087000732,0.0014443000899361917,0.0006726391580123773,0.00026038055038908863,1.320714910090313e-06,-0.0019397913280775798,0.00021339697063081113,-0.008145106326484627,-0.0002863681505858406,0.9079361017809493,Ethnoracial Group,Linear Regression
0.50479937,2.71,4.0,0.5038685,0.43290383,0.4910676,0.5087783,0.4719904,0.4856547,0.0008864241093727227,-0.00044720610829642534,0.00042670162309011865,0.00026038055038908863,0.00024771650167866203,0.004332799090765319,0.005750938079316049,-0.034111480817496,2.97400990334733e-05,0.8954883563170739,Ethnoracial Group,Linear Regression
0.50479937,3.41,1.0,0.5038685,0.54720384,0.49365082,0.45788038,0.5100733,0.4753276,0.0008864241093727227,0.0007349852655989605,0.0007956079254735066,0.00026038055038908863,-0.00010897061391697125,-0.0002857878744383378,-0.010898616711441466,-0.0060105421130383615,7.319120384704455e-05,0.9035590149310639,Ethnoracial Group,Linear Regression
0.50464773,2.24,10.0,0.51963246,0.19895302,0.49480587,0.5133093,0.5119271,0.5262485,-0.002397013087000732,-0.0012409631736261838,-0.0003111109816766572,-0.0006386049782723625,0.0009777885253833146,-0.0023509231994042513,0.007233103416463843,-0.004642644180624494,-0.00014105765237603694,0.9146009178780847,Ethnoracial Group,Linear Regression
0.5047411,2.3,5.0,0.48025936,0.521769,0.4913302,0.42656446,0.52043337,0.49831158,-0.00037528708445736436,-0.0011396324844351515,0.00030373285562898934,0.0016067602166748671,-2.9598094918622767e-05,0.003863291678674018,-0.02114257414355222,0.0016340356907500108,-2.3513517131064096e-05,0.902809558306453,Ethnoracial Group,Linear Regression
0.50478333,3.63,6.0,0.510178,0.578121,0.49158865,0.44530392,0.5017993,0.45635843,0.000539112498783098,0.0011065311259660813,0.00018076408816786006,-9.943698233044564e-05,-0.00020545138082861622,0.0034012041285787944,-0.01501258560926223,-0.012115832593560664,0.00015300367723225964,0.8960596521419664,Ethnoracial Group,Linear Regression
0.50464773,3.4,10.0,0.5128187,0.20575203,0.49201736,0.5003932,0.5481423,0.56423146,-0.002397013087000732,0.0007180968174004546,-0.0003111109816766572,-0.00025003055688507873,0.0009565713858064602,0.0026347055656021773,0.003008032634928905,0.022080139939536395,-0.0003008703370687085,0.9442508645698613,Ethnoracial Group,Linear Regression
0.5048733,2.67,14.0,0.49476045,-0.20076583,0.49678686,0.494959,0.52191365,0.49777985,0.002487218833244231,-0.0005147599010904474,-0.0008029860515211744,0.00077979351161996,0.0022251599268005465,-0.005892771974266196,0.0012304155801664625,0.0027263174640770054,-2.1276271828654107e-05,0.9203294543064224,Ethnoracial Group,Linear Regression
0.5047411,3.05,11.0,0.53409785,0.28542164,0.49075395,0.4822365,0.5233013,0.5120216,-0.00037528708445736436,0.0001270011304527617,-0.0004340797491377865,-0.0014635357873104572,0.0007079526552260428,0.004893579745001552,-0.00293132542664505,0.0037502486141007593,-8.119820266874254e-05,0.9223056990837843,Ethnoracial Group,Linear Regression
0.5048317,2.72,11.0,0.49651504,0.77972627,0.4948979,0.492186,0.5017688,0.4447079,0.0015864605414409728,-0.00043031766009791946,-0.0004340797491377865,0.0006797329292070318,-0.0008345852036968633,-0.002515465343862636,0.0003233212345670736,-0.01213833819661306,0.0002020230921855047,0.9045510948332094,Ethnoracial Group,Linear Regression
0.50464773,3.71,1.0,0.5038685,0.52612495,0.49747798,0.48243254,0.513487,0.4811027,-0.002397013087000732,0.0012416387115541255,0.0007956079254735066,0.00026038055038908863,-4.3191367930399384e-05,-0.007128438244808971,-0.0028671974874054846,-0.003491611715001205,4.8892564789724014e-05,0.9045314110392795,Ethnoracial Group,Linear Regression
0.5048317,3.67,8.0,0.47435516,0.26255703,0.49223906,0.509784,0.508118,0.46175206,0.0015864605414409728,0.0011740849187601033,-6.517344675439857e-05,0.0019434643416741055,0.0007793044581709336,0.0022383240223400424,0.0060799192489407565,-0.00745333574085625,0.0001303100669781104,0.9245257015999151,Ethnoracial Group,Linear Regression
0.50464773,2.75,11.0,0.50192267,0.68606865,0.49112147,0.5594426,0.5249157,0.47943133,-0.002397013087000732,-0.00037965231550240325,-0.0004340797491377865,0.00037134714832738304,-0.0005423151826237949,0.0042364839183001105,0.022324071888818974,0.00494149600976855,5.5924826804448286e-05,0.9462886066469736,Ethnoracial Group,Linear Regression
0.5047411,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.00037528708445736436,4.2558889460234444e-05,0.0009185766929346359,0.00026038055038908863,3.3234691066115276e-05,-0.009996831738206941,0.000845840943526034,-0.0007826233439077643,4.8892564789724014e-05,0.9091070853548118,Ethnoracial Group,Linear Regression
0.50464773,2.19,8.0,0.44718134,0.6786669,0.49669853,0.43531632,0.51360947,0.4897352,-0.002397013087000732,-0.0013254054146187117,-6.517344675439857e-05,0.0034931302212152402,-0.0005192171193965041,-0.005734845128455038,-0.018279695413123964,-0.0034012424951378405,1.2571461836992454e-05,0.8898954527677851,Ethnoracial Group,Linear Regression
0.50464773,3.0,0.0,0.5082041,0.5016343,0.4990823,0.49378335,0.5177262,0.4811027,-0.002397013087000732,4.2558889460234444e-05,0.0009185766929346359,1.3130388750477191e-05,3.3234691066115276e-05,-0.009996831738206941,0.000845840943526034,-0.00036355425729874886,4.8892564789724014e-05,0.9072571782772396,Ethnoracial Group,Linear Regression
0.50464773,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.002397013087000732,4.2558889460234444e-05,0.0009185766929346359,0.00026038055038908863,3.3234691066115276e-05,-0.009996831738206941,0.000845840943526034,-0.0007826233439077643,4.8892564789724014e-05,0.9070853593522692,Ethnoracial Group,Linear Regression
0.50464773,3.75,6.0,0.48170602,0.55358887,0.4905297,0.5423299,0.50116897,0.49661142,-0.002397013087000732,0.0013091925043481475,0.00018076408816786006,0.001524260235395203,-0.00012889587843524725,0.005294520480574533,0.016726223562840318,-0.012580945930349039,-1.636012166090894e-05,0.9280240890430989,Ethnoracial Group,Linear Regression
0.5047411,3.1,2.0,0.5038685,0.30946875,0.49612576,0.51950943,0.52352905,0.50247806,-0.00037528708445736436,0.0002114433714452897,0.0006726391580123773,0.00026038055038908863,0.0006329107168717861,-0.004710779018692919,0.009261268892475843,0.003918302748369487,-4.104391377519919e-05,0.9279421786098556,Ethnoracial Group,Linear Regression
0.5048733,2.04,4.0,0.48910642,0.6378881,0.49167952,0.48587346,0.5416698,0.42900816,0.002487218833244231,-0.0015787321375962944,0.00042670162309011865,0.0011022309669686012,-0.0003919619026257338,0.0032387359696423135,-0.0017416154190103006,0.0173041558163577,0.00026807949217057475,0.9392271564314623,Ethnoracial Group,Linear Regression
0.50464773,2.05,9.0,0.5074728,0.77703846,0.4929073,0.49618888,0.52214134,0.49241257,-0.002397013087000732,-0.0015618436893977891,-0.00018814221421552786,5.4834891750371514e-05,-0.0008261975649191491,0.001043565328296317,0.0016327297502947726,0.0028943273250281944,1.3064712302672306e-06,0.9187659104002872,Ethnoracial Group,Linear Regression
0.50479937,3.49,2.0,0.5038685,0.536671,0.49813253,0.47938454,0.5332239,0.48455614,0.0008864241093727227,0.0008700928511870047,0.0006726391580123773,0.00026038055038908863,-7.610160263140526e-05,-0.008298720333858376,-0.0038642488993733764,0.011072022281254566,3.436227231580771e-05,0.9196691935758903,Ethnoracial Group,Linear Regression
0.5048317,2.36,4.0,0.5065045,0.45439553,0.49485773,0.5152221,0.52438885,0.5004711,0.0015864605414409728,-0.0010383017952441183,0.00042670162309011865,0.00011005500696271777,0.00018064903176114695,-0.002443644655577372,0.007858812058462608,0.004552739387861011,-3.259966230899423e-05,0.9293132147256671,Ethnoracial Group,Linear Regression
0.50479937,2.02,14.0,0.50191593,0.639623,0.49536657,0.45065606,0.5292315,0.43799293,0.0008864241093727227,-0.0016125090339933054,-0.0008029860515211744,0.00037173151637089383,-0.00039737586957855293,-0.0033534091322283267,-0.013261811743104143,0.008126075736120739,0.00023027621893841564,0.9082987589395977,Ethnoracial Group,Linear Regression
0.50464773,3.0,0.0,0.5320891,0.5016343,0.4990823,0.49378335,0.52397925,0.48464733,-0.002397013087000732,4.2558889460234444e-05,0.0009185766929346359,-0.0013489809939274048,3.3234691066115276e-05,-0.009996831738206941,0.000845840943526034,0.004250500207196037,3.3978591878129365e-05,0.9104942073861437,Ethnoracial Group,Linear Regression
0.5047411,3.35,1.0,0.52521646,0.5105396,0.4883778,0.49237686,0.5294026,0.4555716,-0.00037528708445736436,0.0006336545764079273,0.0007956079254735066,-0.0009570487698098698,5.444616765038712e-06,0.009141942415377587,0.0003857547097928633,0.008252328479801818,0.0001563142516239534,0.9361510543101961,Ethnoracial Group,Linear Regression
0.5047411,3.44,2.0,0.5038685,0.5372732,0.49200213,0.45454013,0.517989,0.46660912,-0.00037528708445736436,0.0007856506101944767,0.0006726391580123773,0.00026038055038908863,-7.798084114600985e-05,0.0026619355651686886,-0.011991267951213691,-0.00016963712673538097,0.00010987406624743061,0.9099886501356789,Ethnoracial Group,Linear Regression
0.50464773,3.04,8.0,0.48652643,0.47809643,0.4904907,0.50834394,0.5100558,0.5500607,-0.002397013087000732,0.00011011268225425654,-6.517344675439857e-05,0.00124936237773666,0.00010668748391858288,0.005364249304152468,0.005608851710778536,-0.006023455163970095,-0.00024124709549576287,0.9218247179548413,Ethnoracial Group,Linear Regression
0.5048317,3.67,7.0,0.49411613,0.71278197,0.4913496,0.46778375,0.5243941,0.57035553,0.0015864605414409728,0.0011740849187601033,5.779532070673074e-05,0.0008165377279099772,-0.0006256773543224951,0.0038286060587403832,-0.007659059939216894,0.004556613303140498,-0.00032663726170928034,0.9215210665046669,Ethnoracial Group,Linear Regression
