learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.5049677,3.39,5.0,0.5449382,0.69016385,0.49237493,0.49059862,0.502891,0.5308174,-0.005724216852705264,-0.0033539740006160333,0.0005423604091839026,-0.005054537108958045,-0.00039001580408270527,0.002596453464943602,-3.241917581146395e-05,-0.0009582345177309699,-0.009954497723194415,0.4824997690238302,Gender,Linear Regression
0.50479937,2.56,11.0,0.50561553,0.33174232,0.4958196,0.544469,0.52046025,0.45165843,-0.0011197984857513024,0.0033507428117907703,-0.0007751142689956179,0.00039030959937764233,0.00039585350060615483,-0.005417485526542614,0.002883247509358827,0.00014011991848731853,0.010730680894671569,0.515407406285803,Gender,Linear Regression
0.5048317,2.47,11.0,0.5302061,0.15592435,0.49579868,0.4586001,0.5022796,0.5439519,-0.0020041378536815105,0.0040777602974734345,-0.0007751142689956179,-0.003014644441652587,0.0007813491649868823,-0.005368815667397275,-0.0017642988978174194,-0.000996456633205665,-0.013386698502921108,0.4823777935295901,Gender,Linear Regression
0.5047411,3.87,11.0,0.49778765,0.08977252,0.49336168,0.507759,0.5233904,0.59479934,0.0004740912441954726,-0.007231400590923582,-0.0007751142689956179,0.001474203613981605,0.0009263926076784963,0.00030080415750654,0.0008963648474470036,0.0003233003758935883,-0.026673738223893007,0.4745437540956896,Gender,Linear Regression
0.5048317,2.53,14.0,0.49289316,0.3048877,0.49203768,0.51772076,0.5052342,0.50029993,-0.0020041378536815105,0.003593081973684994,-0.0014338516080853782,0.002151923305077914,0.00045473451020143095,0.0033810571932771684,0.0014355326008146636,-0.0008117476662747789,-0.001979920515894123,0.5096155222719201,Gender,Linear Regression
0.50464773,2.42,9.0,0.5206665,0.5646871,0.49221995,0.4930731,0.54821336,0.4663062,0.0030280895981596515,0.0044816589006304725,-0.00033595604293577776,-0.0016937356717537217,-0.0001148974921969267,0.002957010576336069,0.00010150894756765804,0.001875125766053618,0.006903044698755694,0.5220306996134187,Gender,Linear Regression
0.50479937,2.56,10.0,0.52545166,0.5877464,0.49059972,0.5170187,0.48006028,0.4706002,-0.0011197984857513024,0.0033507428117907703,-0.0005555351559656978,-0.0023563168920741973,-0.00016545694396203644,0.006726435331733703,0.0013975344847258128,-0.002385513575975209,0.005780971521387204,0.5155019134287109,Gender,Linear Regression
0.5048317,3.34,6.0,0.51677495,0.59275836,0.49221852,0.4598254,0.5237926,0.46802616,-0.0020041378536815105,-0.002950075397458995,0.0003227812961539825,-0.0011548889147093967,-0.00017644608716537138,0.0029603374357327667,-0.0016979810736376178,0.00034844420128437144,0.0064535987317909235,0.506930482671109,Gender,Linear Regression
0.5047411,2.77,10.0,0.4965151,0.57380533,0.49158433,0.4652984,0.52415776,0.49539024,0.0004740912441954726,0.001654368678531218,-0.0005555351559656978,0.001650408324360956,-0.00013488997721894285,0.004435764681016181,-0.0014017618197927958,0.00037127244414786553,-0.0006969602321972816,0.5106256085198755,Gender,Linear Regression
0.5049349,3.1,6.0,0.4871176,0.451194,0.49125364,0.4911052,0.53020155,0.49474376,-0.00482702132940996,-0.0010113621023052223,0.0003227812961539825,0.0029516410977607436,0.0001339456606794735,0.005205106732677073,-5.001169304480595e-06,0.0007491043697036934,-0.0005280273333372016,0.5078200175554173,Gender,Linear Regression
0.5048317,3.46,3.0,0.5038685,0.61557674,0.4928068,0.48129904,0.5236533,0.49047744,-0.0020041378536815105,-0.003919432045035883,0.0009815186352437426,0.0006322135836407558,-0.00022647730159807057,0.001591718662407185,-0.0005357472680223572,0.0003397357605162522,0.0005868127314207634,0.5022750552376927,Gender,Linear Regression
0.50464773,3.05,12.0,0.5089588,0.74195695,0.4925715,0.4475239,0.5130099,0.514865,0.0030280895981596515,-0.0006074634991481839,-0.000994693382025538,-7.261910446107211e-05,-0.0005035765254062277,0.002139138254036176,-0.0023637843170456353,-0.0003256441280074873,-0.005785946220014866,0.49934235100888635,Gender,Linear Regression
0.50464773,2.94,6.0,0.46356356,0.7735009,0.49278942,0.49694538,0.518089,0.44109064,0.0030280895981596515,0.00028111342779729503,0.0003227812961539825,0.006213071137023263,-0.0005727392848354401,0.0016321527996894557,0.00031109124105902067,-8.120499110618144e-06,0.013492169880014587,0.529528459928752,Gender,Linear Regression
0.50479937,2.24,6.0,0.47708422,0.4156695,0.4917074,0.48951572,0.5109478,0.48492146,-0.0011197984857513024,0.005935693871995802,0.0003227812961539825,0.004340921532341635,0.00021183611026942805,0.004149445390145874,-9.102977876935846e-05,-0.0004545578086100064,0.002038656264722046,0.5201627987252966,Gender,Linear Regression
0.5047411,2.43,11.0,0.5335701,0.21719429,0.4913157,0.4981073,0.4976524,0.5029187,0.0004740912441954726,0.004400879179999063,-0.0007751142689956179,-0.0034804435424471525,0.000647009676100352,0.005060725687813015,0.0003739787023101389,-0.0012857294050809202,-0.0026642362063220184,0.507580011400373,Gender,Linear Regression
0.5047411,2.91,14.0,0.46168894,0.5165297,0.49432257,0.43681246,0.51629645,0.47990173,0.0004740912441954726,0.0005234525896915152,-0.0014338516080853782,0.00647264197838221,-9.308348448716825e-06,-0.0019346825037785875,-0.0029435275592169423,-0.000120183065506059,0.0033503713067881626,0.5092078543668226,Gender,Linear Regression
0.5049677,2.19,1.0,0.5038685,0.50871515,0.4947123,0.4962796,0.4949879,0.56973916,-0.005724216852705264,0.00633959247515284,0.0014206768613035828,0.0006322135836407558,7.825708690530116e-06,-0.002841379645493673,0.00027505673442192825,-0.0014523025596153282,-0.020125215681269317,0.48336110095692675,Gender,Linear Regression
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47358155,-0.0020041378536815105,-0.000203564895991149,0.001640255974333503,0.0006322135836407558,2.3351066963807214e-05,-0.013008075843618384,0.00013995033712426163,-6.63057616813846e-05,0.005001909372493975,0.4969844463123838,Gender,Linear Regression
0.5047411,2.42,6.0,0.50962174,0.68723667,0.4917074,0.5204761,0.5122873,0.39368984,0.0004740912441954726,0.0044816589006304725,0.0003227812961539825,-0.00016441365139351755,-0.00038359771610875135,0.004149445390145874,0.00158466191908413,-0.0003708179923222051,0.02587856165127868,0.5408012213744637,Gender,Linear Regression
0.5048317,3.09,2.0,0.5038685,0.5367072,0.4877406,0.4953429,0.50821376,0.4880458,-0.0020041378536815105,-0.0009305823816738132,0.0012010977482736628,0.0006322135836407558,-5.354921170087561e-05,0.013378106826924174,0.00022435902291517728,-0.000625478306798503,0.0012222291312848333,0.5178731088919832,Gender,Linear Regression
0.50464773,2.17,8.0,0.5060538,0.5579453,0.4936086,0.492935,0.506889,0.5453989,0.0030280895981596515,0.0065011519164156545,-0.00011637692990585769,0.00032962417372210884,-0.00010011552952199651,-0.00027364907481400877,9.403445844725565e-05,-0.0007082966412706324,-0.013764816781368283,0.49981849552266233,Gender,Linear Regression
0.50464773,2.25,10.0,0.5371097,0.7489251,0.4954814,0.43839008,0.51456434,0.49278587,0.0030280895981596515,0.005854914151364396,-0.0005555351559656978,-0.00397055724553051,-0.0005188547794649828,-0.00463067164686163,-0.002858140857362262,-0.0002284671813629187,-1.640743272287006e-05,0.5009332197830538,Gender,Linear Regression
0.5047411,2.74,3.0,0.5038685,0.49752742,0.49195704,0.48214746,0.4876907,0.52755105,0.0004740912441954726,0.001896707840425438,0.0009815186352437426,0.0006322135836407558,3.2355746258716115e-05,0.0035686641455463736,-0.0004898276006832327,-0.0019084923225233697,-0.009100961690847533,0.5009151199140582,Gender,Linear Regression
0.50479937,3.09,9.0,0.5098919,0.8397697,0.49144542,0.513947,0.49340397,0.5517451,-0.0011197984857513024,-0.0009305823816738132,-0.00033595604293577776,-0.00020182158393531772,-0.0007180391940751697,0.004758935337510786,0.0012312825786349774,-0.0015513230950484963,-0.01542315418197747,0.49053839328354876,Gender,Linear Regression
0.5048317,3.18,14.0,0.5346879,0.19470172,0.4979764,0.5072166,0.5344003,0.5542854,-0.0020041378536815105,-0.001657599867356481,-0.0014338516080853782,-0.003635220663394874,0.0006963265247465969,-0.010435227027713103,0.0008670081284107503,0.0010115922783549777,-0.016086964729827777,0.47215077551425466,Gender,Linear Regression
0.5047411,2.84,14.0,0.53283477,0.2009435,0.496536,0.48870414,0.5022796,0.55094236,0.0004740912441954726,0.0010889106341113685,-0.0014338516080853782,-0.0033786254530335734,0.00068264089791324,-0.0070841722900062435,-0.00013495552735977943,-0.000996456633205665,-0.015213388690035036,0.47883304290729356,Gender,Linear Regression
0.50464773,3.24,1.0,0.5038685,0.5476402,0.49472785,0.46486205,0.514324,0.48361784,0.0030280895981596515,-0.002142278191144925,0.0014206768613035828,0.0006322135836407558,-7.75207323518903e-05,-0.0028775563333383308,-0.0014253787157210217,-0.00024349221118494577,0.0023793076469952436,0.5055229118391615,Gender,Linear Regression
0.5048317,2.41,3.0,0.5038685,0.46258402,0.4905059,0.51886314,0.5103329,0.47125733,-0.0020041378536815105,0.004562438621261878,0.0009815186352437426,0.0006322135836407558,0.00010897208529801634,0.0069447052258545935,0.0014973624840975517,-0.0004929987291291292,0.005609255651092817,0.5226681800364812,Gender,Linear Regression
0.5047411,2.41,1.0,0.5038685,0.46372634,0.49215803,0.47569656,0.5197628,0.48969704,0.0004740912441954726,0.004562438621261878,0.0014206768613035828,0.0006322135836407558,0.00010646745276622563,0.0031010659146856836,-0.0008389744643096846,9.651832470611368e-05,0.0007907405161479133,0.5151740883871998,Gender,Linear Regression
0.50464773,3.12,11.0,0.5057656,0.8947787,0.49506977,0.49156743,0.5156625,0.50106823,0.0030280895981596515,-0.001172921543568037,-0.0007751142689956179,0.00036953003009814156,-0.0008386510462192906,-0.003673024700400749,2.001644913233546e-05,-0.00015981491062412486,-0.0021806864269729,0.49944627351341175,Gender,Linear Regression
0.5048317,3.74,11.0,0.5306216,0.6143597,0.4904112,0.4947647,0.52959573,0.48432076,-0.0020041378536815105,-0.006181264222715288,-0.0007751142689956179,-0.003072177000029563,-0.0002238088391913102,0.007165022418065679,0.00019306467382453814,0.0007112310919855358,0.0021956263060926235,0.5028372926381586,Gender,Linear Regression
0.5047411,2.24,6.0,0.5057656,0.5470769,0.49562776,0.4876538,0.5255352,0.47806704,0.0004740912441954726,0.005935693871995802,0.0003227812961539825,0.00036953003009814156,-7.628564979607602e-05,-0.004971174542870119,-0.0001918038611955852,0.0004573841071172278,0.0038297975848007883,0.5109788644132998,Gender,Linear Regression
0.5049677,3.84,8.0,0.47803277,0.36209813,0.49247319,0.48357767,0.513999,0.49349827,-0.005724216852705264,-0.006989061429029358,-0.00011637692990585769,0.004209579755570328,0.000329295837906687,0.002367854021367422,-0.00041241928001058543,-0.00026380982245298315,-0.00020256601016984503,0.49802712962337026,Gender,Linear Regression
0.5048317,2.16,4.0,0.5038685,0.46016258,0.49157548,0.5080863,0.51058847,0.49290013,-0.0020041378536815105,0.00658193163704706,0.0007619395222138226,0.0006322135836407558,0.00011428129585003255,0.004456353985673721,0.0009140795490335959,-0.0004770215847852164,-4.626492719098776e-05,0.5157622255406018,Gender,Linear Regression
0.5048733,2.39,3.0,0.5038685,0.51815873,0.4918037,0.5080388,0.49682534,0.45981944,-0.0031420443710290596,0.004723998062524693,0.0009815186352437426,0.0006322135836407558,-1.288013352930983e-05,0.003925405837770736,0.0009115086711681432,-0.001337433662235818,0.008598112096060484,0.5201092490524175,Gender,Linear Regression
0.50464773,3.76,14.0,0.5052182,0.5129558,0.49633658,0.41207215,0.48736656,0.52281,0.0030280895981596515,-0.006342823663978099,-0.0014338516080853782,0.00044532623336062164,-1.4722725633548847e-06,-0.006620226625056695,-0.0042825657773951946,-0.0019287561702662026,-0.007862069041205502,0.47983050100576996,Gender,Linear Regression
0.50464773,2.74,2.0,0.5038685,0.26144168,0.49230376,0.45270413,0.4891278,0.4811027,0.0030280895981596515,0.001896707840425438,0.0012010977482736628,0.0006322135836407558,0.0005499935576389503,0.002762028697991802,-0.00208341087188858,-0.0018186509712824611,0.003036543588151881,0.5140334631039103,Gender,Linear Regression
0.5048317,3.2,6.0,0.51754135,0.35068932,0.49133465,0.5034518,0.50772107,0.49860507,-0.0020041378536815105,-0.0018191593086192956,0.0003227812961539825,-0.0012610091379106386,0.0003543106119411244,0.0050166389846198626,0.0006632430549821027,-0.0006562791803235737,-0.0015370334769107253,0.5039082053230501,Gender,Linear Regression
0.50479937,3.95,7.0,0.50561553,0.61882216,0.49197206,0.49564958,0.51381254,0.48130393,-0.0011197984857513024,-0.007877638355974841,0.00010320218312406239,0.00039030959937764233,-0.00023359315749775205,0.003533720489506191,0.00024095769288943837,-0.00027546650490540783,0.002983959800196162,0.5025745035937668,Gender,Linear Regression
0.50464773,2.38,14.0,0.499335,0.46372795,0.49308226,0.42403245,0.493441,0.54058325,0.0030280895981596515,0.004804777783156102,-0.0014338516080853782,0.0012599484895421166,0.00010646392270601821,0.0009508678306599322,-0.003635229555622819,-0.00154900813767848,-0.012506430266092407,0.49585447838954444,Gender,Linear Regression
0.5050265,3.85,11.0,0.4586854,0.20482549,0.49568382,0.5039816,0.5104675,0.52833587,-0.007332603949342407,-0.007069841149660767,-0.0007751142689956179,0.00688852968087938,0.0006741293088295454,-0.005101596737118888,0.0006919178148372085,-0.0004845841122778142,-0.009306044474047894,0.48301364244590417,Gender,Linear Regression
0.5047411,3.43,11.0,0.47001034,0.33994973,0.49360344,0.48340112,0.49879557,0.49280727,0.0004740912441954726,-0.0036770928831416625,-0.0007751142689956179,0.0053204123002157785,0.0003778580649246085,-0.0002616444632848635,-0.0004219748271083933,-0.0012142633014708235,-2.1999506778690014e-05,0.5046291226913588,Gender,Linear Regression
0.50464773,3.83,2.0,0.5038685,0.5118611,0.49457592,0.49184996,0.5071805,0.5607847,0.0030280895981596515,-0.006908281708397953,0.0012010977482736628,0.0006322135836407558,9.279491193183023e-07,-0.002524094971008509,3.5308030676052235e-05,-0.0006900733068563784,-0.017785308978004528,0.48181872827840166,Gender,Linear Regression
0.50479937,2.71,4.0,0.5038685,0.43290383,0.4910676,0.5087783,0.4719904,0.4856547,-0.0011197984857513024,0.002139047002319662,0.0007619395222138226,0.0006322135836407558,0.00017404839440906012,0.005637924160754673,0.0009515331802524199,-0.0028900079908050556,0.001847051947867451,0.5129628016477028,Gender,Linear Regression
0.50479937,3.41,1.0,0.5038685,0.54720384,0.49365082,0.45788038,0.5100733,0.4753276,-0.0011197984857513024,-0.003515533441878848,0.0014206768613035828,0.0006322135836407558,-7.656397640647026e-05,-0.00037187285364344606,-0.0018032528392347784,-0.0005092278118527683,0.004545645778794804,0.5040311371477717,Gender,Linear Regression
0.50464773,2.24,10.0,0.51963246,0.19895302,0.49480587,0.5133093,0.5119271,0.5262485,0.0030280895981596515,0.005935693871995802,-0.0005555351559656978,-0.0015505564499387276,0.000687005192473327,-0.0030590679208388452,0.0011967678667444486,-0.00039333615717988905,-0.008760589912277123,0.5013573212659708,Gender,Linear Regression
0.5047411,2.3,5.0,0.48025936,0.521769,0.4913302,0.42656446,0.52043337,0.49831158,0.0004740912441954726,0.005451015548207361,0.0005423604091839026,0.003901273090933535,-2.0795953694016652e-05,0.0050269917988261656,-0.00349818769322055,0.00013843949574613755,-0.001460341055665759,0.5153836972173114,Gender,Linear Regression
0.50478333,3.63,6.0,0.510178,0.578121,0.49158865,0.44530392,0.5017993,0.45635843,-0.0006810479920431315,-0.005292687295769805,0.0003227812961539825,-0.0002414366620379797,-0.00014435244612299157,0.004425714308573178,-0.0024839379474403756,-0.0010264829368734796,0.009502515097365594,0.5092099157546031,Gender,Linear Regression
0.50464773,3.4,10.0,0.5128187,0.20575203,0.49201736,0.5003932,0.5481423,0.56423146,0.0030280895981596515,-0.003434753721247439,-0.0005555351559656978,-0.0006070834175279228,0.0006720977920689134,0.0034283311673608103,0.0004977001699446867,0.0018706833984945199,-0.018685988285136942,0.4910423918789508,Gender,Linear Regression
0.5048733,2.67,14.0,0.49476045,-0.20076583,0.49678686,0.494959,0.52191365,0.49777985,-0.0031420443710290596,0.0024621658848452913,-0.0014338516080853782,0.001893367418358923,0.0015634223394023375,-0.007667791834230906,0.00020358091738785681,0.00023098027607797926,-0.0013213936940909825,0.49761728566143404,Gender,Linear Regression
0.5047411,3.05,11.0,0.53409785,0.28542164,0.49075395,0.4822365,0.5233013,0.5120216,0.0004740912441954726,-0.0006074634991481839,-0.0007751142689956179,-0.003553518891865791,0.0004974154815070097,0.006367623076668131,-0.0004850084224697596,0.0003177302246197934,-0.005042932043831912,0.5020216732334806,Gender,Linear Regression
0.5048317,2.72,11.0,0.49651504,0.77972627,0.4948979,0.492186,0.5017688,0.4447079,-0.0020041378536815105,0.002058267281688253,-0.0007751142689956179,0.0016504166323116198,-0.0005863889313656888,-0.0032731734245261754,5.3495773789888333e-05,-0.001028389666546322,0.012546936898745855,0.5134707627742205,Gender,Linear Regression
0.50464773,3.71,1.0,0.5038685,0.52612495,0.49747798,0.48243254,0.513487,0.4811027,0.0030280895981596515,-0.005938925060821065,0.0014206768613035828,0.0006322135836407558,-3.034673988077122e-05,-0.009275665307102271,-0.000474398003590947,-0.00029581787466600974,0.003036543588151881,0.496931220977995,Gender,Linear Regression
0.5048317,3.67,8.0,0.47435516,0.26255703,0.49223906,0.509784,0.508118,0.46175206,-0.0020041378536815105,-0.005615806178295435,-0.00011637692990585769,0.004718803129848891,0.0005475480590970945,0.002912551637126447,0.0010059654301321453,-0.0006314648128139712,0.008093095546445701,0.5137390283607548,Gender,Linear Regression
0.50464773,2.75,11.0,0.50192267,0.68606865,0.49112147,0.5594426,0.5249157,0.47943133,0.0030280895981596515,0.0018159281197940326,-0.0007751142689956179,0.0009016445777843638,-0.0003810367341686801,0.0055125969469805094,0.0036936748105411456,0.0004186556142540023,0.0034732924112674773,0.5225165814084161,Gender,Linear Regression
0.5047411,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.0004740912441954726,-0.000203564895991149,0.001640255974333503,0.0006322135836407558,2.3351066963807214e-05,-0.013008075843618384,0.00013995033712426163,-6.63057616813846e-05,0.003036543588151881,0.49749730962591876,Gender,Linear Regression
0.50464773,2.19,8.0,0.44718134,0.6786669,0.49669853,0.43531632,0.51360947,0.4897352,0.0030280895981596515,0.00633959247515284,-0.00011637692990585769,0.008481449063604318,-0.0003648077756962893,-0.007462294288423113,-0.003024504258366842,-0.0002881615735829448,0.0007807688551212734,0.512202605498862,Gender,Linear Regression
0.50464773,3.0,0.0,0.5082041,0.5016343,0.4990823,0.49378335,0.5177262,0.4811027,0.0030280895981596515,-0.000203564895991149,0.001640255974333503,3.188106835987131e-05,2.3351066963807214e-05,-0.013008075843618384,0.00013995033712426163,-3.0801204858444124e-05,0.003036543588151881,0.4994864800214245,Gender,Linear Regression
0.50464773,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.0030280895981596515,-0.000203564895991149,0.001640255974333503,0.0006322135836407558,2.3351066963807214e-05,-0.013008075843618384,0.00013995033712426163,-6.63057616813846e-05,0.003036543588151881,0.5000513079798825,Gender,Linear Regression
0.50464773,3.75,6.0,0.48170602,0.55358887,0.4905297,0.5423299,0.50116897,0.49661142,0.0030280895981596515,-0.006262043943346693,0.0003227812961539825,0.0037009600923736496,-9.056369089493171e-05,0.0068893351184139634,0.002767471407422148,-0.0010658884750598771,-0.0010160690637619986,0.5131029226722603,Gender,Linear Regression
0.5047411,3.1,2.0,0.5038685,0.30946875,0.49612576,0.51950943,0.52352905,0.50247806,0.0004740912441954726,-0.0010113621023052223,0.0012010977482736628,0.0006322135836407558,0.0004446901733608262,-0.006129759143938008,0.0015323421189536424,0.0003319681814391685,-0.0025490917431464795,0.4997550403932731,Gender,Linear Regression
0.5048733,2.04,4.0,0.48910642,0.6378881,0.49167952,0.48587346,0.5416698,0.42900816,-0.0031420443710290596,0.007551288284623948,0.0007619395222138226,0.0026762574569634072,-0.00027539683210133815,0.004214307516004931,-0.0002881625285425802,0.001466050355625708,0.016649465344404694,0.5344425550809628,Gender,Linear Regression
0.50464773,2.05,9.0,0.5074728,0.77703846,0.4929073,0.49618888,0.52214134,0.49241257,0.0030280895981596515,0.007470508563992543,-0.00033595604293577776,0.00013314114042024868,-0.0005804956822189764,0.0013579079146013335,0.00027014662831763465,0.00024521448195373067,8.114028900784225e-05,0.5164985472240993,Gender,Linear Regression
0.50479937,3.49,2.0,0.5038685,0.536671,0.49813253,0.47938454,0.5332239,0.48455614,-0.0011197984857513024,-0.004161771206930107,0.0012010977482736628,0.0006322135836407558,-5.3469840160807217e-05,-0.010798459585473638,-0.0006393671769362813,0.0009380487771373799,0.002134118717716051,0.49296146286431863,Gender,Linear Regression
0.5048317,2.36,4.0,0.5065045,0.45439553,0.49485773,0.5152221,0.52438885,0.5004711,-0.0020041378536815105,0.004966337224418917,0.0007619395222138226,0.00026721761761981373,0.000126926037290665,-0.0031797189196569,0.001300295765292665,0.00038571920349534327,-0.0020246492689845194,0.5054287796608072,Gender,Linear Regression
0.50479937,2.02,14.0,0.50191593,0.639623,0.49536657,0.45065606,0.5292315,0.43799293,-0.0011197984857513024,0.007712847725886762,-0.0014338516080853782,0.0009025778375760873,-0.0002792007460478714,-0.004363522510836283,-0.002194260089360159,0.0006884609887481255,0.014301638278306647,0.5190437417232392,Gender,Linear Regression
0.50464773,3.0,0.0,0.5320891,0.5016343,0.4990823,0.49378335,0.52397925,0.48464733,0.0030280895981596515,-0.000203564895991149,0.001640255974333503,-0.0032753756267881826,2.3351066963807214e-05,-0.013008075843618384,0.00013995033712426163,0.00036011276172491925,0.002110289688129607,0.4956438833928374,Gender,Linear Regression
0.5047411,3.35,1.0,0.52521646,0.5105396,0.4883778,0.49237686,0.5294026,0.4555716,0.0004740912441954726,-0.003030855118090404,0.0014206768613035828,-0.0023237497254550306,3.8254488486071905e-06,0.011895676891582167,6.382583167200547e-05,0.000699157429634158,0.009708123117428193,0.5237396223139186,Gender,Linear Regression
0.5047411,3.44,2.0,0.5038685,0.5372732,0.49200213,0.45454013,0.517989,0.46660912,0.0004740912441954726,-0.003757872603773068,0.0012010977482736628,0.0006322135836407558,-5.479021423343514e-05,0.0034637633831726576,-0.001984039676920721,-1.4372071808474733e-05,0.0068238881065599685,0.5116128298319058,Gender,Linear Regression
0.50464773,3.04,8.0,0.48652643,0.47809643,0.4904907,0.50834394,0.5100558,0.5500607,0.0030280895981596515,-0.0005266837785167783,-0.00011637692990585769,0.0030334979510356274,7.495982364412367e-05,0.006980067647413272,0.0009280239905758208,-0.0005103218370748936,-0.014983000465172739,0.5027371063329564,Gender,Linear Regression
0.5048317,3.67,7.0,0.49411613,0.71278197,0.4913496,0.46778375,0.5243941,0.57035553,-0.0020041378536815105,-0.005615806178295435,0.00010320218312406239,0.0019825837312673553,-0.0004396079316476123,0.004981858181836773,-0.001267245371310569,0.00038604741106197806,-0.02028628047967049,0.4826694640254878,Gender,Linear Regression
0.50464773,2.21,8.0,0.49420542,0.5036069,0.49401125,0.4942124,0.53016686,0.4578163,0.0030280895981596515,0.006178033033890025,-0.00011637692990585769,0.001970220116014693,1.902597580527877e-05,-0.0012104042748540486,0.00016317212971737633,0.0007469356991348066,0.009121556358872296,0.5247291020396325,Gender,Linear Regression
0.50464773,3.27,13.0,0.51849645,0.7000231,0.4941264,0.4584188,0.52826786,0.48745972,0.0030280895981596515,-0.002384617353039145,-0.0012142724950554582,-0.0013932578659632184,-0.00041163303768542337,-0.0014782978829122062,-0.0017741115327017728,0.0006282183336024979,0.0013753787930901684,0.5012043468902956,Gender,Linear Regression
0.50479937,3.79,14.0,0.48593992,0.77960104,0.4961522,0.44940323,0.4991914,0.5052777,-0.0011197984857513024,-0.006585162825872323,-0.0014338516080853782,0.003114709553475286,-0.0005861143540738997,-0.006191271145649225,-0.0022620679402270364,-0.0011895177012608959,-0.0032806709118209133,0.48529510491353633,Gender,Linear Regression
0.50479937,3.43,8.0,0.50699073,0.8859247,0.49197206,0.5323148,0.5314398,0.5427487,-0.0011197984857513024,-0.0036770928831416625,-0.00011637692990585769,0.0001998913700635407,-0.0008192379076622536,0.003533720489506191,0.0022254166935209443,0.000826514468634911,-0.01307228805881076,0.4928095990892558,Gender,Linear Regression
