learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,career aspirations,future topics,ethnoracial group,gender,international status
0.49401695,2.57,1,0.51438165,0.4749125,0.5007564,0.5096104,0.5287885,0.5235307,0.5060805,0.5034266,0.0,0.0,0.0
0.4942758,2.29,8,0.48968136,-0.062441975,0.5030682,0.48076695,0.5361618,0.57710004,0.48924273,0.5032651,1.0,1.0,0.0
0.4942758,2.05,1,0.5063946,0.43403244,0.4986055,0.49179924,0.5375682,0.52447087,0.5020491,0.5028387,0.0,0.0,0.0
0.49435246,3.48,14,0.4977433,0.90590346,0.50276864,0.47427547,0.5288769,0.54595065,0.48128578,0.50525594,1.0,2.0,0.0
0.49435246,3.64,7,0.51438165,0.45205563,0.50017345,0.4966706,0.528873,0.5536101,0.46427685,0.49974614,4.0,0.0,1.0
0.49418193,3.27,8,0.50513524,0.49255633,0.50312775,0.4781909,0.5326763,0.5186867,0.48969886,0.50525594,,,
0.4942758,2.95,1,0.5063946,0.44900948,0.5016139,0.49183887,0.53111714,0.5177878,0.48075336,0.61139816,,,
0.49401695,3.16,12,0.5167394,0.5980189,0.50122905,0.4741971,0.5292094,0.53540087,0.46831566,0.50380796,0.0,0.0,0.0
0.49435246,3.53,13,0.50526327,0.2560522,0.51352954,0.49130702,0.52888656,0.5552295,0.48160303,0.5014149,0.0,1.0,0.0
0.4942758,2.65,12,0.5108787,0.5831467,0.500767,0.49873292,0.5324194,0.49743062,0.4586951,0.5034266,4.0,1.0,0.0
0.49401695,3.13,12,0.51644874,0.33249417,0.50257576,0.4673218,0.5288203,0.51953036,0.501276,0.5028387,1.0,1.0,1.0
0.4942758,2.97,12,0.48793125,0.6069555,0.50289845,0.48792678,0.52904856,0.5681366,0.48171806,0.5034266,,,
0.4942758,3.28,3,0.5063946,0.41815168,0.50176597,0.3883537,0.5300078,0.53259873,0.42286158,0.50380796,0.0,0.0,0.0
0.49418193,2.77,4,0.507135,0.48128697,0.5023383,0.4830925,0.5289642,0.52546364,0.5009053,0.5028387,0.0,1.0,0.0
0.49435246,,0,0.5063946,0.50751287,0.5025758,0.49511772,0.5259329,0.53407305,0.48753512,0.5104312,2.0,1.0,1.0
0.4942758,3.89,7,0.4989115,0.2785259,0.5027908,0.49275798,0.52600956,0.5359735,0.46432513,0.50525594,1.0,0.0,1.0
0.49435246,3.55,14,0.5062807,0.18461218,0.503214,0.521129,0.52962726,0.51152223,0.47852495,0.52876014,0.0,1.0,0.0
0.49435246,3.87,5,0.51894826,0.64687693,0.50282645,0.5022196,0.5288758,0.5522005,0.48159006,0.49974614,0.0,0.0,0.0
0.4942758,2.52,14,0.50233537,0.27229667,0.49903885,0.5146001,0.5288745,0.510469,0.48493335,0.5049128,0.0,2.0,0.0
0.49401695,2.0,5,0.46976912,0.62890226,0.50400335,0.49620557,0.54998296,0.53087205,0.47727606,0.5125222,3.0,0.0,0.0
0.49418193,2.51,7,0.5063434,0.46513328,0.50318307,0.48463392,0.5288758,0.52574176,0.4730937,0.5028387,0.0,2.0,0.0
0.49409425,3.39,3,0.5062992,0.5843905,0.5012401,0.47899187,0.52887654,0.56246734,0.47375578,0.50380796,,,
0.49401695,3.97,14,0.50838476,0.75033605,0.4817623,0.4846614,0.5288744,0.5123807,0.49424362,0.5028387,0.0,0.0,0.0
0.4942758,2.06,13,0.5052202,0.6318199,0.5095366,0.49889135,0.5288774,0.5244552,0.5042137,0.50525594,3.0,1.0,0.0
0.49435246,3.71,11,0.50526327,0.4955434,0.50243425,0.48604298,0.53983694,0.5392315,0.46843362,0.5014149,1.0,0.0,0.0
0.4942758,2.96,3,0.5028523,0.60852927,0.50419986,0.525752,0.538441,0.5171238,0.46887466,0.5014149,0.0,0.0,0.0
0.49418193,3.65,4,0.5063946,0.6810037,0.50282574,0.48630083,0.5305085,0.54420483,0.4557386,0.5014149,,,
0.4942758,2.9,14,0.52582705,0.32478714,0.5005671,0.46171772,0.528872,0.5357997,0.46824437,0.50525594,,,
0.49435246,2.82,9,0.50526327,0.4268101,0.50182605,0.51406103,0.52904826,0.5237125,0.4565516,0.5014149,0.0,2.0,0.0
0.49401695,3.42,11,0.53844166,0.8128799,0.50019383,0.4749717,0.5356033,0.52249837,0.46664304,0.43013293,0.0,1.0,0.0
0.49401712,3.67,3,0.5063946,0.49907818,0.5025332,0.4870276,0.5288604,0.5133494,0.49914375,0.50367844,,,
0.4942758,3.0,9,0.5231731,0.3080573,0.50186515,0.49858087,0.5309516,0.5257005,0.4482696,0.5028387,,,
0.49435246,3.32,10,0.50364757,0.41045094,0.49676308,0.4688503,0.528874,0.52869743,0.49954516,0.50177145,4.0,1.0,0.0
0.49435246,2.82,12,0.5354291,0.6633612,0.5021018,0.480712,0.5307778,0.48776203,0.48521227,0.50380796,2.0,0.0,0.0
0.49435246,3.81,8,0.49351585,0.30422258,0.5013609,0.47380126,0.5288768,0.5427283,0.48880503,0.50380796,1.0,0.0,0.0
0.49401695,3.89,1,0.5063946,0.43568957,0.5013256,0.48995113,0.58194256,0.5288553,0.48753512,0.50525594,0.0,0.0,0.0
0.49418193,,0,0.5063946,0.50751287,0.5025758,0.49511772,0.5259329,0.5254213,0.48753512,0.6180743,0.0,1.0,0.0
0.49401695,2.59,1,0.5063946,0.5593145,0.50388366,0.5163892,0.5268576,0.55080557,0.5046577,0.4927718,0.0,2.0,0.0
0.49401695,2.74,9,0.49114966,0.5273453,0.50133157,0.4815747,0.5288733,0.5491021,0.48945656,0.5034266,4.0,0.0,0.0
0.49418193,2.41,5,0.5063946,0.557075,0.5030618,0.47888565,0.53177917,0.5733596,0.4990349,0.520759,1.0,1.0,0.0
0.49435246,2.09,7,0.49787396,0.5165901,0.5018667,0.49712712,0.5348277,0.5377356,0.46667376,0.50525594,,,
0.49435246,3.79,3,0.5063946,0.36685938,0.50252116,0.5090664,0.529309,0.53700924,0.45133322,0.50367844,0.0,1.0,0.0
0.4942758,2.52,12,0.5413468,0.8358779,0.49827954,0.4523461,0.5327855,0.52196115,0.47797695,0.5021022,0.0,0.0,0.0
0.4942758,,0,0.5063946,0.50751287,0.5025758,0.49511772,0.5259329,0.4596567,0.48753512,0.4762888,0.0,1.0,0.0
0.49401695,2.76,11,0.5082357,0.8530915,0.50569767,0.48982215,0.52395874,0.531696,0.48542976,0.5049128,0.0,0.0,1.0
0.4942599,2.56,11,0.52153355,0.4274881,0.50357187,0.48216277,0.5288287,0.5543083,0.4932349,0.4960026,1.0,1.0,0.0
0.49435246,3.15,1,0.5063946,0.4851124,0.5044719,0.49752986,0.51496875,0.5082198,0.48753512,0.50525594,,,
0.49418193,3.97,1,0.4908144,0.5201925,0.50309265,0.50924987,0.5049524,0.40772912,0.50373125,0.50177145,3.0,2.0,0.0
0.49418193,2.93,1,0.5063946,0.47464564,0.5043787,0.49099612,0.5893981,0.52447087,0.48753512,0.49974614,1.0,1.0,0.0
0.4942758,3.64,6,0.510178,0.5017128,0.50247717,0.48427874,0.5343273,0.5073298,0.50340104,0.520759,0.0,0.0,0.0
0.49418193,3.02,5,0.49114966,0.54381955,0.50282574,0.4816298,0.5289258,0.5092048,0.48620945,0.50380796,2.0,1.0,0.0
0.49418193,2.16,13,0.5031365,0.5122392,0.50262976,0.4974324,0.52886754,0.5468905,0.4681648,0.5021022,,,
0.49392223,3.23,1,0.5063946,0.4872849,0.5029725,0.51000446,0.54130095,0.5214567,0.49447113,0.5125222,0.0,0.0,0.0
0.49401695,2.37,9,0.48718,0.60335195,0.5006824,0.47608918,0.52998865,0.53790176,0.4880944,0.50380796,1.0,0.0,0.0
0.4942758,2.64,6,0.5090372,0.18863975,0.50243425,0.48719782,0.5288756,0.4902079,0.46359104,0.5032651,0.0,0.0,0.0
0.4942758,3.54,7,0.50087184,0.4873394,0.50243425,0.49281746,0.5288612,0.48764652,0.47190237,0.5032651,0.0,1.0,0.0
0.49401695,3.8,14,0.5046092,0.4160915,0.50102264,0.51207983,0.5294912,0.28213793,0.4924871,0.5014149,2.0,0.0,0.0
0.49435246,2.6,12,0.5080375,0.32547796,0.50004697,0.49336374,0.522197,0.5101617,0.47673285,0.50525594,2.0,0.0,0.0
0.4942758,3.03,11,0.52155876,0.4649354,0.49596334,0.500923,0.52887154,0.5338249,0.4896475,0.5021022,3.0,0.0,0.0
0.49401695,2.77,4,0.5063946,0.48069564,0.5015914,0.48977757,0.52892953,0.5718383,0.49664563,0.5028387,0.0,1.0,0.0
0.4943542,3.3,14,0.50364757,0.30706722,0.50794375,0.47503263,0.52887714,0.50083804,0.53008795,0.5014149,,,
0.49435246,2.16,10,0.5253706,0.5091532,0.4939485,0.49118888,0.52887607,0.55614847,0.47504357,0.5014149,0.0,0.0,0.0
0.49435246,2.77,14,0.49906284,0.1328529,0.49682477,0.4893393,0.5332979,0.53556174,0.5080464,0.5028387,2.0,0.0,0.0
0.49435246,2.24,13,0.4865089,0.24604565,0.49812022,0.5035057,0.5288757,0.60526013,0.4797606,0.5014149,0.0,1.0,0.0
0.49401712,3.87,4,0.5063946,0.43213812,0.503736,0.43548995,0.52944773,0.69389886,0.4956623,0.49643153,0.0,1.0,0.0
0.49435246,2.73,10,0.5031365,0.71560025,0.50440884,0.48958546,0.52897143,0.58090234,0.45281452,0.50525594,,,
0.4942758,2.65,10,0.507135,0.7797214,0.50110126,0.48909575,0.5288495,0.538404,0.5004267,0.5021022,0.0,1.0,1.0
0.49409425,3.53,5,0.5080375,0.5670691,0.50416845,0.46121854,0.52888334,0.53681684,0.46016097,0.5021022,,,
0.49418193,2.77,5,0.49009407,0.5540237,0.50162697,0.4846201,0.5288737,0.5094012,0.5021988,0.5034266,0.0,0.0,0.0
0.49401695,2.92,13,0.51104385,0.49762705,0.502041,0.4833994,0.5345215,0.581008,0.4999679,0.5034266,1.0,2.0,0.0
0.4942758,3.71,9,0.45483226,0.5977727,0.50216764,0.49151218,0.52887654,0.5271402,0.48769954,0.5034266,0.0,0.0,0.0
0.49418193,3.71,5,0.49939185,0.68317175,0.5026448,0.52133894,0.52887356,0.51168805,0.48459995,0.50525594,1.0,2.0,0.0
0.49401695,2.79,7,0.50491387,0.7384958,0.5040396,0.48769027,0.531261,0.54920703,0.48170987,0.50525594,1.0,0.0,0.0
0.49435246,3.48,4,0.48134953,0.5106906,0.5023383,0.49569464,0.5288758,0.58793366,0.47805232,0.49643153,2.0,1.0,1.0
0.49435246,2.01,4,0.5063946,0.59836936,0.50162697,0.49734908,0.52879363,0.54843646,0.45596534,0.49643153,0.0,0.0,0.0
0.49418193,3.14,6,0.5011745,0.34156975,0.50419986,0.4555341,0.5352697,0.53212553,0.50335896,0.5034266,1.0,0.0,0.0
0.4942758,2.03,4,0.5063946,0.4340981,0.50293195,0.5324164,0.5292116,0.50180316,0.4743899,0.5014149,,,
0.49435246,2.27,9,0.5254459,0.4143873,0.5039034,0.5028416,0.5291908,0.54486245,0.48837972,0.49643153,,,
0.4942758,2.14,11,0.5367216,0.60705507,0.502921,0.48132217,0.5288773,0.5538562,0.47550976,0.49643153,0.0,0.0,0.0
0.49401695,3.2,5,0.5497757,0.5267122,0.5016935,0.51290834,0.5294505,0.57257557,0.4945479,0.5028387,0.0,0.0,0.0
0.49401695,3.8,11,0.50345486,0.373383,0.5019584,0.47412845,0.5265157,0.57312053,0.48489404,0.54626614,0.0,1.0,0.0
0.49435246,3.53,9,0.49937534,0.9067031,0.5016074,0.49598068,0.5327533,0.5554177,0.49462765,0.5028387,3.0,1.0,0.0
0.4942758,3.75,5,0.493652,0.5694792,0.50216764,0.51127815,0.5288763,0.5341918,0.5225441,0.49643153,0.0,1.0,0.0
0.4942758,3.86,13,0.50526327,0.534237,0.50139326,0.50964123,0.5288582,0.5320212,0.49783617,0.5014149,0.0,0.0,0.0
0.49401695,3.41,5,0.5062807,0.4265518,0.49949598,0.49088764,0.528875,0.48371643,0.4373218,0.50525594,0.0,1.0,0.0
0.49418193,2.66,7,0.5023615,0.56418395,0.50137526,0.4802109,0.52872574,0.5486175,0.47538435,0.5028387,0.0,1.0,0.0
0.49435246,2.97,11,0.5034659,0.67096543,0.5020679,0.48879737,0.5324871,0.5127381,0.4464588,0.4960026,0.0,0.0,0.0
0.49435246,2.08,10,0.50120085,0.48582867,0.50092584,0.51643455,0.5288777,0.52687216,0.48712805,0.50177145,,,
0.4942599,2.64,12,0.4977433,0.62072223,0.5045353,0.4948858,0.52886415,0.5309358,0.5363289,0.5034266,0.0,1.0,1.0
0.49418193,3.48,14,0.5046978,0.061407067,0.48827696,0.5073317,0.5332979,0.5239529,0.47732493,0.532547,0.0,0.0,0.0
0.4942758,3.9,1,0.5063946,0.5150643,0.50570536,0.5046822,0.5337721,0.5371033,0.48753512,0.4927718,0.0,0.0,1.0
0.49401695,2.75,8,0.51530564,0.646101,0.50182605,0.47172698,0.52887243,0.5591831,0.48853368,0.5034266,0.0,1.0,0.0
0.49418193,,0,0.50087184,0.50751287,0.5025758,0.49511772,0.549832,0.5367898,0.48485982,0.50696105,1.0,0.0,0.0
0.49435246,3.44,2,0.5063946,0.5520049,0.50245255,0.51351655,0.5941168,0.52447087,0.48753512,0.48324007,0.0,1.0,0.0
0.49418193,3.24,7,0.5182719,0.4907193,0.5029092,0.4913252,0.5428735,0.51048666,0.47803313,0.5049128,0.0,0.0,1.0
