learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,career aspirations,future topics,ethnoracial group,gender,international status
0.51638556,3.79,4,0.50823677,0.49355483,0.50940484,0.4618675,0.49425408,0.5088121,0.51200515,0.5201907,,,
0.5163496,3.97,13,0.5135089,0.43939823,0.5103921,0.48128635,0.49429917,0.4948184,0.5023632,0.5201907,2.0,1.0,0.0
0.5166708,3.03,14,0.53499806,0.16935277,0.50919735,0.50734884,0.49613944,0.4960248,0.49938858,0.51931494,0.0,1.0,0.0
0.5166708,3.87,13,0.5232005,0.6140847,0.5053922,0.47454238,0.49587685,0.48644578,0.50934553,0.51931494,1.0,0.0,0.0
0.51638556,3.22,12,0.50383437,0.47583973,0.5099438,0.52105755,0.49430072,0.5068586,0.5172494,0.52233523,0.0,0.0,0.0
0.5164763,2.8,13,0.5116303,0.167305,0.50937235,0.5095775,0.49325716,0.50464827,0.5079302,0.51555085,0.0,0.0,0.0
0.51638556,3.96,10,0.5286321,0.64411277,0.5094673,0.49350315,0.49425846,0.49083942,0.5227927,0.51266205,,,
0.5166708,2.2,2,0.51093876,0.5246696,0.5075506,0.53945434,0.49462757,0.4875468,0.3919363,0.46250743,2.0,0.0,0.0
0.5164763,2.52,1,0.51374173,0.43406034,0.5099158,0.4831649,0.526555,0.48399246,0.50252193,0.5472436,1.0,0.0,0.0
0.5166708,3.04,3,0.51374173,0.49207258,0.50980335,0.5457526,0.49420875,0.46783108,0.51160353,0.52233523,0.0,0.0,0.0
0.5163496,3.07,10,0.516465,0.48274606,0.5080898,0.45069328,0.49603507,0.49251527,0.4943972,0.5506445,0.0,1.0,0.0
0.51638556,2.3,4,0.51374173,0.4986683,0.5102248,0.5039093,0.49735105,0.4940167,0.48162323,0.5188509,0.0,0.0,0.0
0.5163496,3.79,8,0.50829816,0.4539243,0.50285923,0.46910825,0.49414182,0.5335266,0.506649,0.51959825,0.0,0.0,0.0
0.5164763,3.12,8,0.5122204,0.44449875,0.51026714,0.5116555,0.49495098,0.52430516,0.5085562,0.51481813,1.0,1.0,0.0
0.5166708,3.59,12,0.51097643,0.3668619,0.5102244,0.50724906,0.49430734,0.49773878,0.47735992,0.51931494,3.0,0.0,0.0
0.5166708,2.1,8,0.49661916,0.4947108,0.5103028,0.5112076,0.49363518,0.46104318,0.5352569,0.51266205,0.0,1.0,0.0
0.5163496,2.03,3,0.51374173,0.43721443,0.5101429,0.49850625,0.49585286,0.50197786,0.4759198,0.51959825,,,
0.5164763,3.84,14,0.50521934,0.47200245,0.5090495,0.49166852,0.49604985,0.5095106,0.48929834,0.51469016,,,
0.51638556,3.85,3,0.518002,0.47018242,0.50993276,0.56443447,0.49565652,0.50373966,0.48666504,0.51297545,4.0,1.0,0.0
0.51638556,3.19,8,0.52836144,0.32308096,0.51022553,0.45150912,0.493806,0.5196769,0.5042344,0.5077489,1.0,0.0,1.0
0.5166708,2.29,13,0.50236946,0.45485276,0.5062721,0.489338,0.49397385,0.50842565,0.5180821,0.5192385,0.0,0.0,0.0
0.5166708,2.71,9,0.52579695,0.68692833,0.5047016,0.5026584,0.48630622,0.5229154,0.5185984,0.5339823,0.0,0.0,0.0
0.5163496,2.89,12,0.53899395,0.31577176,0.508533,0.48315948,0.49349225,0.4943009,0.4922313,0.51959825,0.0,0.0,0.0
0.5161823,,0,0.51374173,0.5144858,0.50974953,0.49581146,0.41964808,0.5035448,0.5305409,0.48994392,0.0,0.0,0.0
0.5164763,2.42,6,0.516465,0.51061475,0.5106679,0.485228,0.49432114,0.5025607,0.48694456,0.5181768,0.0,0.0,0.0
0.5166708,3.33,4,0.51374173,0.41524357,0.5086483,0.6782188,0.4837951,0.48762923,0.495223,0.51909006,,,
0.5164763,3.31,4,0.51374173,0.36131862,0.50722945,0.5131877,0.49429289,0.48850042,0.48168886,0.5192385,0.0,1.0,0.0
0.51638556,2.52,6,0.51097643,0.42694917,0.50977993,0.53677833,0.49715337,0.5229258,0.50970477,0.45208988,0.0,0.0,0.0
0.5164763,3.95,11,0.5078973,0.55190426,0.5112531,0.5041952,0.49450204,0.5107748,0.5272902,0.51959825,,,
0.5164763,3.1,5,0.49424732,0.43038255,0.50951993,0.49836588,0.49431342,0.5022849,0.5093638,0.5137744,,,
0.51638556,3.88,2,0.51374173,0.48149955,0.5060533,0.5131992,0.4789684,0.46690795,0.48423243,0.5163364,0.0,2.0,0.0
0.51638556,3.45,13,0.5170805,0.51953256,0.50984836,0.48585504,0.49429202,0.48939124,0.51065415,0.51959825,0.0,0.0,0.0
0.51638556,2.79,14,0.5115266,0.7110775,0.5098704,0.48425686,0.49426866,0.47596538,0.5167374,0.51959825,,,
0.5163496,2.71,13,0.487663,0.74718136,0.5041496,0.47675344,0.49433124,0.4940923,0.5015401,0.5201907,0.0,2.0,0.0
0.5164763,2.72,13,0.50934535,0.72294545,0.5107042,0.5079808,0.49410412,0.48637342,0.49263027,0.51959825,,,
0.5166708,3.22,1,0.51374173,0.50881857,0.50919074,0.4910869,0.48811093,0.5035448,0.47256154,0.5537299,,,
0.5163496,2.11,11,0.50308853,0.49846178,0.5111662,0.4843037,0.49423945,0.4752466,0.4962199,0.44827235,0.0,0.0,0.0
0.51638556,2.02,6,0.50897634,0.7534136,0.50834656,0.50524527,0.49143702,0.4710465,0.50100666,0.52233523,,,
0.5163496,3.94,8,0.49689597,0.3855946,0.5102408,0.49120772,0.49429914,0.5032166,0.53103864,0.51959825,1.0,0.0,0.0
0.5166708,3.61,5,0.5264553,0.53049815,0.51158905,0.49169797,0.49433374,0.5342653,0.4907794,0.51959825,0.0,2.0,0.0
0.5166708,3.78,10,0.50823677,0.53752786,0.5087732,0.4987026,0.4943259,0.5239272,0.5026909,0.51959825,3.0,1.0,0.0
0.5164763,2.52,11,0.50180674,0.43594736,0.502754,0.483437,0.49349067,0.53467745,0.5039211,0.51555085,,,
0.51638556,,0,0.50781244,0.5144858,0.50974953,0.49581146,0.51609623,0.5084579,0.5266387,0.4915542,0.0,0.0,0.0
0.51638556,3.33,11,0.48846498,0.4718157,0.5106891,0.50287133,0.48593116,0.5272601,0.49437982,0.5201907,4.0,1.0,0.0
0.5166708,2.87,5,0.5234258,0.5021149,0.5085988,0.50853986,0.49432588,0.4732647,0.5012953,0.5192385,2.0,0.0,0.0
0.5163496,3.3,10,0.50651896,0.7959728,0.51125264,0.47611365,0.4943128,0.49895066,0.5125316,0.52233523,,,
0.5163496,,0,0.5115266,0.5144858,0.50974953,0.49581146,0.48811093,0.4854837,0.5317756,0.53755414,2.0,0.0,0.0
0.51638556,3.65,9,0.52199507,0.40766084,0.51017094,0.50283355,0.4943259,0.4828266,0.49536225,0.51959825,,,
0.5163496,2.99,9,0.53936577,0.5047353,0.5059601,0.4775782,0.48816735,0.50039625,0.50999093,0.5183128,4.0,1.0,0.0
0.5166708,3.5,5,0.50016993,0.63737595,0.51025206,0.48132548,0.49433142,0.477648,0.48122314,0.51555085,1.0,1.0,0.0
0.5165941,3.01,13,0.4967575,0.4075873,0.51440966,0.49680817,0.49421057,0.49672604,0.5320445,0.5137744,1.0,2.0,0.0
0.5163496,,0,0.51374173,0.5144858,0.50974953,0.49581146,0.51096165,0.5195964,0.4825437,0.499161,1.0,2.0,0.0
0.51638556,2.59,12,0.50593364,0.64911276,0.5111839,0.50224054,0.49374264,0.48332176,0.4832776,0.5137744,0.0,1.0,0.0
0.5164763,2.48,11,0.53123605,0.5756775,0.50923187,0.47926998,0.4929053,0.50229704,0.508235,0.52109724,0.0,0.0,1.0
0.51638556,,0,0.51374173,0.5144858,0.50974953,0.49581146,0.48811093,0.5035448,0.49629775,0.5523957,3.0,1.0,0.0
0.5166708,3.03,2,0.51374173,0.51301616,0.50949967,0.49405122,0.49433,0.48184258,0.47387546,0.52233523,0.0,0.0,0.0
0.5164763,3.53,11,0.50886905,0.2824158,0.51125264,0.5185941,0.49395296,0.5053707,0.5012477,0.51469016,0.0,1.0,0.0
0.51638556,3.35,6,0.4840806,0.1926375,0.50720155,0.50867313,0.4941433,0.48796344,0.4964507,0.52233523,0.0,0.0,0.0
0.5164763,3.33,9,0.50832576,0.5875505,0.51196814,0.48108667,0.49431938,0.49187708,0.459445,0.5137744,2.0,1.0,0.0
0.5166708,2.22,8,0.4978945,0.44683048,0.50857747,0.52727544,0.49432102,0.44135076,0.5065335,0.5192385,4.0,0.0,0.0
0.5163496,3.1,14,0.51027524,0.81973034,0.5106891,0.51244235,0.4961054,0.48811692,0.51020324,0.51959825,4.0,0.0,0.0
0.5164763,3.39,6,0.5122204,0.6144165,0.50469536,0.5351759,0.49335325,0.47687703,0.4990263,0.51959825,0.0,1.0,0.0
0.5163496,3.66,4,0.51374173,0.5686093,0.50939643,0.48529828,0.4943328,0.487643,0.5595568,0.51555085,0.0,1.0,0.0
0.51638556,3.03,4,0.51374173,0.71891505,0.51020944,0.48392484,0.49377793,0.48941818,0.50149614,0.51555085,,,
0.5163496,3.2,13,0.48213673,0.3731263,0.507537,0.48936042,0.49431953,0.5079675,0.50051147,0.51959825,2.0,2.0,0.0
0.51638556,3.1,14,0.502987,0.70909715,0.5040232,0.48811325,0.4943338,0.5114089,0.50385094,0.52233523,2.0,0.0,0.0
0.51638556,3.3,13,0.5003703,0.72204787,0.5063528,0.47965574,0.4947151,0.470518,0.49816853,0.5201907,4.0,0.0,0.0
0.5163496,,0,0.51374173,0.5144858,0.50974953,0.49581146,0.48811093,0.5035448,0.49629775,0.52722347,0.0,0.0,0.0
0.51638556,2.86,1,0.51374173,0.5133193,0.5098841,0.5098894,0.3654102,0.5199249,0.46475142,0.504032,2.0,0.0,0.0
0.5166708,2.77,13,0.5037207,0.6000149,0.50929487,0.48519316,0.49433118,0.46768743,0.5028863,0.5137744,,,
0.5163496,2.63,2,0.51374173,0.48069018,0.5078355,0.5060404,0.49341416,0.5035448,0.49187365,0.5137744,,,
0.5166708,3.44,8,0.51917815,0.7081355,0.5071044,0.50983655,0.49268514,0.52979785,0.38797507,0.4988025,1.0,0.0,0.0
0.5163496,3.07,11,0.5050882,0.7226581,0.507885,0.46503425,0.49608144,0.49815458,0.48553264,0.51959825,2.0,0.0,0.0
0.5166708,3.11,3,0.51374173,0.5223808,0.5090801,0.50755787,0.49428278,0.5188335,0.5192966,0.51481813,0.0,1.0,0.0
0.5164763,2.7,2,0.51374173,0.40937942,0.51012194,0.5130845,0.49420875,0.4907388,0.5239059,0.5137744,0.0,1.0,0.0
0.51638556,3.47,6,0.51019347,0.6777506,0.5115675,0.55799365,0.49482647,0.5007053,0.49612397,0.5183128,0.0,0.0,0.0
0.5165941,3.55,2,0.51374173,0.40750664,0.51012194,0.52406514,0.50384605,0.5210667,0.49292442,0.51931494,0.0,2.0,0.0
0.51638556,3.38,7,0.49756795,0.4473924,0.50917095,0.46886867,0.4914355,0.49726564,0.49799907,0.51959825,,,
0.51646733,3.82,7,0.50886905,0.6495175,0.5104123,0.5135832,0.49325746,0.45194736,0.48433164,0.51481813,,,
0.5163496,2.7,5,0.5019448,0.22759023,0.50947285,0.39383698,0.49426347,0.4971968,0.49467742,0.5192385,2.0,1.0,0.0
0.51646733,3.46,7,0.48797226,0.4819436,0.50909007,0.4877901,0.49431202,0.51247555,0.51203704,0.5137744,,,
0.5166708,3.3,5,0.5031402,0.5787928,0.51102525,0.50563097,0.49399504,0.49469495,0.5100289,0.5183128,0.0,0.0,0.0
0.5166708,3.98,14,0.518002,0.6807225,0.5062721,0.4937142,0.4938807,0.46719414,0.48645225,0.51959825,3.0,0.0,0.0
0.5164763,2.22,11,0.51107,0.31614184,0.50851345,0.46746385,0.494326,0.46897596,0.5211964,0.52109724,1.0,0.0,0.0
0.5166708,3.81,5,0.50941956,0.447344,0.5097303,0.45405564,0.49430186,0.34532514,0.48224324,0.5183128,0.0,1.0,0.0
0.51638556,2.48,12,0.5050882,0.57509124,0.5110334,0.48726952,0.49433386,0.4869676,0.5038903,0.5192385,0.0,1.0,0.0
0.5163496,3.79,8,0.49861392,0.2691055,0.5060644,0.4795128,0.4943303,0.4860344,0.54210275,0.51266205,1.0,0.0,0.0
0.5166708,2.82,13,0.5254238,0.8373966,0.5013634,0.48571724,0.49404013,0.53448063,0.46634677,0.51959825,0.0,0.0,0.0
0.51638556,3.62,3,0.5361731,0.53921455,0.50977993,0.52810293,0.4930417,0.46559262,0.5214151,0.52233523,,,
0.5164763,3.47,4,0.50886905,0.75889367,0.5091747,0.52767956,0.49433333,0.4604978,0.49704918,0.52233523,,,
0.5164763,3.54,11,0.51012313,0.81705254,0.50633985,0.44378525,0.4933536,0.49411088,0.5031748,0.51959825,0.0,1.0,0.0
0.5164763,3.29,10,0.50849694,0.5739614,0.51616776,0.5381836,0.49524623,0.4900415,0.505052,0.52233523,,,
0.5166708,3.72,4,0.51374173,0.6451003,0.509127,0.4692155,0.48894632,0.42806348,0.5020467,0.52109724,6.0,0.0,0.0
0.5163496,2.44,10,0.50236946,0.43489236,0.5081445,0.51351714,0.4943008,0.50750124,0.50787157,0.5188509,0.0,0.0,0.0
0.5164763,2.17,14,0.502987,0.6355148,0.5083785,0.5132354,0.4942685,0.52492505,0.51271677,0.52233523,0.0,1.0,0.0
0.51638556,3.57,11,0.5276159,0.5151008,0.50837475,0.47556007,0.49430606,0.4739656,0.50568926,0.51555085,0.0,0.0,0.0
0.51638556,2.74,8,0.518389,0.3297998,0.50829226,0.4353174,0.49326593,0.48924536,0.504509,0.52233523,0.0,0.0,0.0
0.51638556,3.82,8,0.51835614,0.30375558,0.5082051,0.52609915,0.49450788,0.53720856,0.50122935,0.4840365,,,
0.51650333,3.2,9,0.5094269,0.48806584,0.50921375,0.5219487,0.49421036,0.4986142,0.5039797,0.51931494,3.0,0.0,1.0
0.5166708,2.05,9,0.503224,0.38637006,0.50940484,0.47868907,0.49304327,0.49373347,0.5366502,0.51959825,0.0,0.0,0.0
0.5163496,3.81,14,0.50829816,0.6334135,0.5097166,0.5049256,0.49211097,0.48077655,0.5069014,0.5137744,0.0,1.0,0.0
0.5166708,2.24,8,0.5027162,0.49190754,0.510136,0.46002603,0.49433196,0.5062377,0.49822938,0.52233523,0.0,1.0,0.0
0.5164763,2.94,2,0.51374173,0.44864863,0.5102817,0.5083759,0.58326906,0.51463413,0.49149927,0.52388656,,,
0.51638556,3.27,8,0.502715,0.5654649,0.5099484,0.47960755,0.49395296,0.45003706,0.51157963,0.51266205,3.0,1.0,0.0
0.51638556,2.78,3,0.4966575,0.46507096,0.50882316,0.51031387,0.49557757,0.49796444,0.5063982,0.51959825,0.0,1.0,0.0
0.5166708,2.79,13,0.5270035,0.49176764,0.49278915,0.49257922,0.49432698,0.4638018,0.51274586,0.51959825,0.0,1.0,0.0
0.5163496,2.13,3,0.51374173,0.6006365,0.5091479,0.46482563,0.49377793,0.5005436,0.49385756,0.5192385,,,
0.51638556,2.02,2,0.51374173,0.60276,0.50918007,0.5299683,0.49441558,0.51807296,0.5091943,0.50592244,,,
0.5163496,3.17,4,0.51374173,0.5995834,0.51037514,0.5030087,0.49430582,0.5047977,0.47105694,0.5137744,0.0,0.0,0.0
0.5163496,2.05,11,0.5397017,0.5491494,0.49936056,0.48219284,0.49431184,0.49291772,0.5086096,0.52233523,0.0,1.0,0.0
0.5163496,3.91,3,0.51374173,0.57934505,0.5105901,0.48321402,0.4948622,0.5058682,0.5153137,0.5192385,2.0,0.0,0.0
0.51646733,2.17,9,0.50886905,0.34034696,0.51017606,0.57027024,0.49432063,0.5082115,0.50530875,0.52109724,,,
0.5164763,2.94,9,0.49756795,0.78758425,0.510432,0.48904008,0.49353468,0.49241102,0.49051386,0.5392802,1.0,1.0,0.0
0.5166708,3.31,9,0.50383437,0.5322876,0.50717133,0.46645445,0.49431276,0.5080681,0.50094765,0.51959825,0.0,1.0,0.0
0.5163496,2.44,2,0.51374173,0.47415894,0.5102248,0.487621,0.48387957,0.494425,0.49770474,0.5339823,1.0,1.0,0.0
0.5166708,2.73,10,0.52873945,0.16660394,0.51017094,0.5009695,0.49143532,0.49290085,0.50531065,0.52233523,3.0,2.0,0.0
0.51638556,2.76,5,0.49758327,0.5172719,0.5083824,0.55359215,0.4941043,0.50445545,0.5103178,0.51959825,,,
0.51638556,3.22,8,0.51464206,0.4690795,0.50780296,0.50830406,0.4943118,0.5071939,0.4958216,0.5183128,0.0,0.0,0.0
0.5164763,3.46,12,0.51102364,0.1355908,0.5079168,0.4855698,0.4942929,0.4715626,0.49777955,0.51481813,0.0,0.0,0.0
0.51638556,2.81,6,0.5157777,0.46469545,0.50850284,0.4666406,0.47887087,0.50530696,0.4868824,0.5183128,0.0,0.0,1.0
0.5166708,3.6,6,0.5161722,0.55039746,0.5051404,0.5410875,0.49304324,0.51342475,0.5012937,0.5181768,1.0,1.0,0.0
0.51638556,3.76,2,0.5198512,0.531499,0.5100363,0.55525464,0.49432927,0.48845243,0.51630884,0.52233523,1.0,1.0,0.0
0.51638556,3.17,14,0.51252055,0.5806936,0.5095887,0.50859576,0.49433228,0.5131451,0.50534356,0.51469016,0.0,1.0,0.0
0.5164763,3.61,13,0.5019448,0.41642296,0.5085527,0.5130707,0.49341565,0.49431926,0.52319825,0.5137744,4.0,1.0,0.0
0.5163496,3.59,1,0.51374173,0.5259443,0.50993276,0.50412947,0.44580457,0.5036166,0.4817046,0.518065,1.0,0.0,1.0
0.51638556,3.03,4,0.51374173,0.5389255,0.5069404,0.45896727,0.49388063,0.49597448,0.5014595,0.5137744,3.0,0.0,0.0
0.51638556,3.19,4,0.52579695,0.55085754,0.5085001,0.5365762,0.49702746,0.51492035,0.51095927,0.47808415,0.0,0.0,0.0
0.5164763,2.69,11,0.50913036,0.48709458,0.50663096,0.5889369,0.49432933,0.51147413,0.5041523,0.52233523,0.0,1.0,0.0
0.51638556,3.32,10,0.503224,0.6097683,0.5089458,0.50382817,0.4933046,0.49915618,0.52926284,0.45920837,1.0,0.0,0.0
0.5164763,3.79,1,0.51374173,0.52021646,0.50990665,0.5090756,0.46463,0.5168187,0.4955904,0.5137744,1.0,0.0,0.0
0.51638556,,0,0.51374173,0.5144858,0.50974953,0.49581146,0.48811093,0.5035448,0.49629775,0.51428634,,,
0.5164763,3.12,4,0.5056335,0.54599136,0.5097303,0.4812805,0.49432114,0.51490986,0.49371225,0.5201907,0.0,1.0,0.0
0.5166708,2.81,5,0.5296517,0.29965287,0.50893646,0.4704392,0.49430317,0.49329054,0.5081894,0.51959825,,,
0.51638556,2.74,1,0.51374173,0.50397,0.51031077,0.49874187,0.4941532,0.5200857,0.5035979,0.52233523,0.0,1.0,1.0
0.5163496,3.0,13,0.516465,0.5039563,0.5118295,0.50399077,0.49432066,0.48780102,0.5060767,0.5192385,1.0,0.0,0.0
0.5164763,3.54,13,0.5150928,0.36946833,0.50900817,0.48420998,0.4933737,0.46390277,0.49913448,0.5183128,0.0,0.0,0.0
0.5163496,3.56,8,0.49840087,0.73481756,0.5091747,0.51188874,0.4942823,0.52806777,0.5006709,0.5137744,4.0,0.0,0.0
0.5162728,2.06,2,0.51374173,0.5099358,0.5039777,0.49057412,0.4909882,0.5035448,0.49629775,0.5163364,0.0,0.0,0.0
0.5163496,2.52,12,0.5254238,0.46045017,0.5069715,0.5320033,0.4943292,0.5202382,0.49321756,0.51469016,1.0,0.0,0.0
0.51638556,2.43,13,0.50781244,0.26940596,0.5049276,0.5045057,0.494326,0.5001577,0.5018017,0.51555085,,,
0.5164763,3.72,14,0.5303856,0.07603142,0.511338,0.52768254,0.48116815,0.47279364,0.5190129,0.52233523,1.0,0.0,0.0
0.51638556,3.7,7,0.509506,0.4477545,0.5084481,0.49032748,0.49211258,0.509401,0.54832554,0.52233523,1.0,0.0,0.0
0.51638556,2.01,1,0.51374173,0.6510501,0.5097146,0.46217507,0.4983889,0.5035448,0.49629775,0.57962596,2.0,1.0,0.0
0.5164763,2.6,8,0.5068279,0.67242295,0.5089357,0.5035477,0.4943008,0.48856246,0.51230735,0.52233523,1.0,0.0,0.0
0.51638556,3.72,4,0.51374173,0.62990844,0.5104945,0.51085204,0.4943238,0.5361442,0.50166744,0.5201907,,,
0.5163496,3.42,1,0.51374173,0.51414716,0.5088304,0.52987283,0.5024189,0.5283259,0.4938027,0.53572994,2.0,1.0,1.0
0.5166708,3.15,4,0.51374173,0.5061775,0.5092654,0.4856674,0.49513167,0.49520892,0.5177429,0.51266205,0.0,1.0,0.0
0.5166708,3.91,10,0.49123093,0.6421693,0.5115758,0.5008188,0.49432936,0.49649948,0.50107706,0.5137744,1.0,0.0,0.0
0.5164763,2.5,2,0.5124757,0.5769541,0.50947577,0.50638556,0.49877983,0.53303707,0.5684715,0.5192385,0.0,1.0,0.0
0.5163496,3.48,6,0.502715,0.6024592,0.5112374,0.49755752,0.49341565,0.4874573,0.5061614,0.51931494,,,
0.5164763,3.41,1,0.51374173,0.6785984,0.50953,0.51250166,0.4565258,0.49923772,0.5250093,0.5381044,,,
0.5166708,4.0,12,0.5038511,0.40965104,0.50956225,0.49328429,0.49429286,0.53046167,0.5327359,0.52233523,1.0,0.0,1.0
