learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,career aspirations,future topics,ethnoracial group,gender,international status
0.47843844,2.23,2,0.49336845,0.5321387,0.57190436,0.6043122,0.4515419,0.4999701,0.550689,0.5083509,,,
0.47545898,2.76,8,0.5139186,0.5240577,0.57239157,0.44653496,0.45158535,0.4999702,0.550689,0.50228226,2.0,0.0,0.0
0.4762541,2.93,2,0.49336845,0.53077877,0.57199365,0.6043123,0.45189142,0.49997014,0.5581419,0.5046883,2.0,1.0,0.0
0.47545895,2.45,13,0.50095934,0.34745127,0.57315797,0.4471053,0.45154604,0.5178788,0.5581421,0.5005159,0.0,0.0,1.0
0.47545895,2.06,10,0.4712866,0.3875578,0.57192373,0.4465319,0.5248685,0.4999699,0.550689,0.5226908,0.0,1.0,0.0
0.4762541,2.56,2,0.49336845,0.41898477,0.57161915,0.6043125,0.5248679,0.51787865,0.550689,0.5013322,1.0,0.0,1.0
0.4762541,3.92,14,0.4904577,0.6747215,0.57121885,0.60432243,0.45154253,0.51793027,0.550689,0.5035168,3.0,1.0,0.0
0.4762541,,0,0.49016285,0.53087896,0.5717865,0.6043125,0.451546,0.5178786,0.550689,0.5036795,,,
0.4799086,2.92,7,0.4753934,0.5516054,0.5721372,0.6043124,0.4515446,0.49997035,0.5581421,0.5005371,0.0,0.0,0.0
0.47843844,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154604,0.51787865,0.550689,0.52975714,,,
0.4762541,3.08,11,0.4928661,0.42872167,0.57178867,0.44637266,0.44938064,0.5178787,0.550689,0.50756526,,,
0.47545895,3.62,10,0.49681076,0.49874756,0.57178867,0.6043122,0.524868,0.49997038,0.558142,0.5005371,0.0,1.0,0.0
0.47545895,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154607,0.4999702,0.5581421,0.5134809,0.0,1.0,0.0
0.47843844,2.8,11,0.47509187,0.6283102,0.57260144,0.44628027,0.4515854,0.49999195,0.5581419,0.5075209,1.0,1.0,0.0
0.47389603,2.62,11,0.4911465,0.60991514,0.5721105,0.44656932,0.45130482,0.49997008,0.5581419,0.5005159,0.0,0.0,0.0
0.47545895,2.27,14,0.50663936,0.25284457,0.57388765,0.4472764,0.4515526,0.49997035,0.550689,0.50756526,0.0,1.0,0.0
0.47843844,3.75,13,0.50384223,0.28438348,0.5712781,0.44653866,0.5248683,0.5000804,0.5506891,0.4916009,4.0,1.0,0.0
0.47545895,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154604,0.49997014,0.550689,0.5015808,0.0,0.0,0.0
0.47545895,2.28,2,0.49336845,0.41577223,0.5713074,0.60431236,0.45154986,0.49997017,0.550689,0.5022823,4.0,1.0,0.0
0.47843844,2.21,2,0.49336845,0.41626284,0.5721181,0.6043123,0.4515457,0.4999701,0.550689,0.5022823,0.0,1.0,0.0
0.47545895,3.78,1,0.4782942,0.53017604,0.57184744,0.6043125,0.45154613,0.49997017,0.5581421,0.48440364,1.0,0.0,0.0
0.47843844,3.94,12,0.48447844,0.23366636,0.57197803,0.44613248,0.45192832,0.49997014,0.5581419,0.5005159,2.0,0.0,0.0
0.4762541,3.1,14,0.4882015,0.5659738,0.57260656,0.4412489,0.4515409,0.49996486,0.550689,0.5005159,,,
0.4799086,3.15,3,0.49336845,0.41725668,0.57218623,0.6043125,0.45154613,0.49997017,0.550689,0.5008952,0.0,0.0,0.0
0.47843844,3.85,8,0.48633844,0.37691736,0.5718935,0.44653472,0.45154867,0.4999702,0.5581419,0.5022823,0.0,0.0,0.0
0.4799086,2.49,11,0.5021545,0.3791327,0.57419926,0.44670182,0.4515352,0.49997032,0.55068886,0.5005371,1.0,1.0,0.0
0.47834435,3.28,2,0.49336845,0.5335758,0.57181495,0.6043124,0.4515462,0.49997014,0.5506889,0.50954056,0.0,0.0,0.0
0.4799086,3.13,2,0.49336845,0.5303212,0.5717363,0.6043124,0.45160708,0.49997017,0.5581419,0.5011658,,,
0.47545895,2.57,7,0.48494676,0.5142673,0.5724261,0.6043125,0.45194474,0.4999701,0.55068904,0.5005159,,,
0.4760785,3.75,9,0.47705123,0.5720209,0.57165813,0.44653028,0.5248684,0.4999704,0.5581421,0.5005371,1.0,0.0,0.0
0.4799086,2.95,7,0.49920845,0.54396975,0.5723145,0.6043125,0.4515365,0.4999701,0.5581421,0.50284946,2.0,0.0,0.0
0.4799086,3.77,3,0.49336845,0.4153798,0.5716044,0.60431236,0.4516524,0.49997014,0.55068886,0.50284946,2.0,1.0,0.0
0.47545895,3.55,1,0.49336845,0.41687068,0.5719712,0.6043124,0.4515461,0.4999701,0.550689,0.5171867,1.0,1.0,0.0
0.47545895,3.02,6,0.510211,0.5178958,0.57225823,0.44653416,0.45154613,0.49997026,0.550689,0.50284946,0.0,2.0,0.0
0.4762541,2.76,5,0.4936907,0.41386068,0.57232565,0.6043123,0.45154834,0.49997014,0.550689,0.5022823,1.0,1.0,0.0
0.47545898,2.3,4,0.49336845,0.41519663,0.5719507,0.6043124,0.4515461,0.5178788,0.550689,0.5013322,1.0,1.0,0.0
0.4799086,3.13,7,0.5064885,0.5239651,0.5722794,0.44653893,0.4515333,0.49997026,0.55814195,0.5005371,,,
0.47545895,3.2,9,0.49325556,0.5765948,0.57213014,0.44653973,0.451499,0.4999701,0.5506889,0.50756526,0.0,1.0,1.0
0.47545895,3.63,14,0.48259228,0.75429827,0.571988,0.60431385,0.4515462,0.5000235,0.5581419,0.50756526,,,
0.47843844,2.36,1,0.49336845,0.5286248,0.57157373,0.44653404,0.45172545,0.49997017,0.550689,0.5075209,,,
0.47843844,2.43,5,0.50216395,0.5325346,0.5713889,0.60431254,0.52486837,0.51787865,0.550689,0.50228226,0.0,2.0,0.0
0.47545895,3.86,4,0.49336845,0.41355705,0.57137614,0.60431236,0.45171723,0.5178786,0.5506889,0.5022823,0.0,0.0,0.0
0.47545895,2.3,13,0.49383855,0.45325494,0.5720179,0.44639966,0.5248678,0.49997574,0.5506889,0.5005159,,,
0.47843844,3.25,13,0.4928661,0.39071685,0.574228,0.6043079,0.45154318,0.4999708,0.550689,0.5005371,,,
0.47545895,2.07,6,0.506698,0.4155045,0.5722044,0.6043125,0.5248682,0.49997026,0.558142,0.50836974,0.0,0.0,1.0
0.4762541,2.09,1,0.49336845,0.528699,0.5715923,0.6043125,0.45154616,0.5178787,0.550689,0.49616033,1.0,0.0,0.0
0.4799086,3.43,7,0.48495597,0.5311695,0.57191986,0.60431254,0.45189142,0.51787865,0.5506889,0.50756526,0.0,1.0,0.0
0.4762541,3.15,8,0.49801546,0.5101505,0.57281375,0.6043124,0.4515498,0.49997017,0.558142,0.50836974,1.0,0.0,0.0
0.47545895,4.0,6,0.4891176,0.5303488,0.5718911,0.60431254,0.45129862,0.49997026,0.550689,0.50836974,4.0,0.0,0.0
0.4799086,3.56,14,0.492555,0.45992997,0.573537,0.6043012,0.45108336,0.49997115,0.550689,0.52309537,0.0,0.0,0.0
0.47843844,3.6,13,0.48882556,0.21562298,0.5724413,0.4467966,0.52486867,0.4999703,0.550689,0.4891231,0.0,0.0,0.0
0.4762541,3.96,5,0.49336845,0.41717422,0.5722115,0.6043124,0.4515457,0.49997035,0.55814207,0.5005159,0.0,0.0,0.0
0.4762541,3.83,1,0.49336845,0.5327127,0.5719721,0.6043124,0.4515461,0.4999701,0.5581421,0.52309537,0.0,1.0,1.0
0.47545895,3.91,10,0.48701808,0.41142535,0.5726903,0.6043103,0.45192832,0.51787865,0.5581419,0.5005159,1.0,1.0,0.0
0.4762541,3.39,5,0.48595938,0.520789,0.57202125,0.6043123,0.4515511,0.51787865,0.5506889,0.5005371,0.0,1.0,0.0
0.47545895,3.92,1,0.49336845,0.5297562,0.57210004,0.44653404,0.45154616,0.49997014,0.550689,0.5150407,2.0,2.0,0.0
0.47843844,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154604,0.49997014,0.550689,0.49619514,,,
0.48052925,2.33,11,0.49221176,0.49228805,0.5721372,0.44662887,0.45154524,0.49996966,0.550689,0.50756526,,,
0.47545895,2.57,6,0.49096757,0.52230906,0.5724204,0.6043125,0.52486837,0.49997032,0.5506889,0.50756526,0.0,1.0,0.0
0.4762541,2.54,11,0.49687272,0.5714539,0.5717361,0.44654024,0.4515301,0.4999655,0.558142,0.5021103,,,
0.4799086,2.6,9,0.48123735,0.46788198,0.5732069,0.44653767,0.45154217,0.49997014,0.558142,0.50633615,,,
0.47843844,,0,0.4939338,0.53087896,0.5717865,0.6043125,0.4515461,0.49997017,0.558142,0.4816451,3.0,0.0,0.0
0.4762541,2.67,6,0.49123472,0.5149735,0.57172513,0.44653425,0.45149904,0.4999702,0.5581421,0.50284946,0.0,1.0,0.0
0.47545895,3.81,8,0.49816477,0.45734623,0.573026,0.6043122,0.45153642,0.49997032,0.5581421,0.5046883,1.0,0.0,0.0
0.47843844,3.75,11,0.51869994,0.624221,0.57281375,0.6043103,0.45154622,0.49997112,0.5581419,0.51058,0.0,1.0,0.0
0.47545895,2.6,6,0.49705487,0.5331494,0.5728955,0.6043124,0.45156348,0.49997014,0.558142,0.50756526,2.0,0.0,0.0
0.47843844,2.34,12,0.4966418,0.5180367,0.57242554,0.6043118,0.45158452,0.5178783,0.5506889,0.50756526,1.0,0.0,0.0
0.47754693,3.69,2,0.49336845,0.5291275,0.572325,0.6043123,0.5248691,0.4999702,0.55068886,0.504436,1.0,1.0,0.0
0.4760785,2.81,10,0.4998849,0.45257044,0.57381374,0.4465481,0.45154595,0.4999696,0.5581419,0.5005371,0.0,1.0,0.0
0.47389603,3.66,7,0.4841353,0.53864604,0.5722089,0.60431236,0.4515632,0.49997032,0.5581421,0.5013322,1.0,0.0,0.0
0.4762541,3.8,2,0.49336845,0.4170921,0.5719454,0.6043124,0.5248685,0.4999701,0.5506889,0.5015835,1.0,0.0,0.0
0.47843844,3.7,10,0.48432782,0.45117655,0.57420045,0.6043111,0.45151398,0.49997023,0.5581421,0.5005371,3.0,1.0,0.0
0.4799086,3.78,3,0.49336845,0.41644397,0.57212794,0.6043124,0.45154604,0.49997014,0.5581421,0.5013322,0.0,0.0,0.0
0.4799086,2.81,6,0.49816477,0.5289718,0.5721372,0.60431254,0.45159546,0.5178787,0.5506889,0.5022823,,,
0.47545895,3.24,9,0.47947484,0.45251232,0.5733548,0.44652584,0.45149896,0.5178785,0.558142,0.5013322,0.0,1.0,0.0
0.47545895,2.83,4,0.49336845,0.5318739,0.57207066,0.6043125,0.4515403,0.49997017,0.55068904,0.5005371,4.0,0.0,0.0
0.47389603,3.52,7,0.48374528,0.5304745,0.57178175,0.60431236,0.45181173,0.51787853,0.55068886,0.50284946,,,
0.4799086,3.38,2,0.49336845,0.41403818,0.57199246,0.44653404,0.4515326,0.51787865,0.5506889,0.5022823,1.0,0.0,0.0
0.4799086,2.7,4,0.49336845,0.4193366,0.5721696,0.6043125,0.45155096,0.49997014,0.558142,0.5013322,0.0,0.0,0.0
0.47545895,2.38,3,0.4897373,0.41910404,0.5719505,0.6043124,0.45158347,0.49997017,0.558142,0.5005371,1.0,0.0,0.0
0.47545895,3.78,12,0.4877854,0.25457117,0.5726182,0.4464741,0.45181173,0.4999719,0.55068904,0.5021103,,,
0.47545898,2.8,3,0.49336845,0.53234583,0.5713585,0.44653428,0.45154613,0.51787865,0.550689,0.5005159,,,
0.47834435,3.48,8,0.50061953,0.5513927,0.57197154,0.604312,0.45154867,0.4999702,0.5581421,0.5005159,0.0,0.0,0.0
0.47843844,3.06,12,0.49490646,0.47263622,0.57192373,0.44658488,0.45181406,0.49997073,0.55813384,0.5075209,0.0,0.0,0.0
0.4762541,3.04,13,0.50061953,0.42883828,0.5719893,0.4462517,0.4515425,0.4999646,0.550689,0.5005371,2.0,1.0,0.0
0.47545895,3.95,12,0.4718538,0.556671,0.5724422,0.604309,0.451279,0.49997467,0.558142,0.5005159,2.0,1.0,0.0
0.47843844,2.68,3,0.49336845,0.41703776,0.5715469,0.6043123,0.45155615,0.5178787,0.550689,0.5075209,1.0,0.0,0.0
0.47843844,3.24,1,0.49336845,0.4147847,0.5717304,0.6043125,0.4515461,0.5178787,0.5506889,0.49616033,,,
0.47545895,3.17,10,0.4860826,0.4104244,0.5715316,0.44652706,0.4519612,0.49997348,0.5506889,0.50756526,,,
0.4799086,2.97,14,0.48123735,0.26865998,0.5718693,0.60429263,0.45168677,0.49925518,0.55068904,0.50228226,0.0,1.0,0.0
0.4762541,2.59,13,0.510211,0.5375734,0.5722579,0.60431147,0.4513335,0.5000336,0.5506891,0.50756526,,,
0.4762541,3.98,8,0.48661023,0.53681594,0.57240635,0.60431236,0.52486837,0.4999704,0.550689,0.50156504,1.0,0.0,0.0
0.4762541,3.69,11,0.4914773,0.73754036,0.573876,0.44657922,0.45160106,0.4999708,0.40326077,0.5013322,2.0,0.0,1.0
0.47843844,3.96,11,0.5020146,0.17556134,0.5734144,0.6043125,0.45154735,0.4999708,0.558142,0.50756526,3.0,0.0,0.0
0.47843844,3.78,2,0.49336845,0.41585496,0.5717252,0.6043124,0.45154592,0.51787865,0.55068904,0.5013322,0.0,1.0,0.0
0.4799086,2.96,14,0.5139985,0.3876714,0.5725457,0.44614118,0.451483,0.49997032,0.5506891,0.5013322,,,
0.47843844,3.79,9,0.48432782,0.38382092,0.57176685,0.4465192,0.4515993,0.49997014,0.5506889,0.5035168,0.0,1.0,0.0
0.4762541,3.71,10,0.48893183,0.5454331,0.57339555,0.44658035,0.45154613,0.49996987,0.558142,0.5039959,0.0,0.0,0.0
0.4762541,3.81,10,0.4870203,0.4685307,0.5721372,0.60431194,0.45158577,0.4999704,0.558142,0.50756526,1.0,1.0,0.0
0.4768734,,0,0.508519,0.53087896,0.5717865,0.6043125,0.45154604,0.49997014,0.5506889,0.516487,,,
0.47843844,,0,0.49340445,0.53087896,0.5717865,0.6043125,0.45154604,0.49997014,0.550689,0.50665575,2.0,0.0,0.0
0.4762541,3.61,5,0.47980478,0.52557397,0.5717089,0.60431254,0.4514795,0.51787865,0.550689,0.5013322,2.0,2.0,0.0
0.47843844,3.08,8,0.4841353,0.4098754,0.57201016,0.44653386,0.45159954,0.49997023,0.5506889,0.5005159,0.0,0.0,0.0
0.47545895,2.94,6,0.4814013,0.41720363,0.5707817,0.44653422,0.45196116,0.49997026,0.558142,0.5075209,,,
0.4799086,2.54,8,0.48892623,0.50338167,0.5730627,0.44655657,0.45133373,0.5178787,0.5581421,0.5083509,0.0,1.0,0.0
0.47843844,2.05,13,0.5000779,0.5357791,0.5706313,0.44674158,0.5248684,0.4999944,0.550689,0.5093708,4.0,0.0,0.0
0.4799086,2.8,6,0.4753553,0.5301678,0.5719921,0.60431254,0.45154735,0.49996975,0.550689,0.50756526,,,
0.47843844,2.8,1,0.50304157,0.4186103,0.57199365,0.6043125,0.4515461,0.51787865,0.558142,0.4978857,1.0,0.0,0.0
0.47545895,3.75,6,0.46392906,0.5273782,0.5719921,0.44653416,0.45155066,0.49997026,0.5581421,0.5005371,,,
0.4762541,2.93,3,0.5063251,0.4153729,0.572007,0.6043125,0.45122477,0.5178786,0.550689,0.50756526,0.0,0.0,0.0
0.47843844,3.09,14,0.48138332,0.3958483,0.57232267,0.44644272,0.45194474,0.51787853,0.40326077,0.5083509,,,
0.4799086,3.4,5,0.49252775,0.539176,0.5721967,0.4465341,0.45154268,0.5178787,0.5506889,0.5005371,0.0,1.0,0.0
0.4799086,2.59,8,0.49920845,0.47383884,0.57158476,0.60431236,0.4515426,0.51787865,0.55068886,0.5005159,0.0,1.0,0.0
0.47545895,2.23,5,0.49744117,0.52986556,0.5717143,0.6043125,0.45149451,0.49997005,0.4374932,0.5005371,,,
0.4799086,2.13,14,0.49756652,0.4528761,0.57232267,0.44687963,0.52486837,0.51787865,0.5506889,0.5004211,1.0,0.0,1.0
0.4762541,2.14,9,0.51889575,0.4975761,0.57105225,0.44653642,0.44938052,0.49997035,0.5581421,0.50756526,0.0,0.0,0.0
0.47843844,3.95,5,0.48432782,0.4135244,0.5724161,0.6043125,0.45154268,0.49997014,0.5581421,0.50836974,0.0,0.0,0.0
0.47843844,2.67,6,0.5061248,0.42611215,0.5730627,0.44653404,0.45154613,0.4999701,0.550689,0.49712843,1.0,1.0,0.0
0.47843844,3.74,5,0.5022195,0.5136058,0.57215035,0.6043123,0.4515475,0.5178787,0.550689,0.5075209,0.0,1.0,0.0
0.47843844,2.96,12,0.49786633,0.3347208,0.5726587,0.44440067,0.4517172,0.4999702,0.550689,0.5005159,1.0,1.0,0.0
0.47545898,3.51,8,0.4844784,0.49004906,0.5721391,0.44653422,0.44975537,0.49997026,0.558142,0.5083509,2.0,0.0,0.0
0.4762541,2.85,1,0.49336845,0.41486382,0.5716084,0.60431236,0.5248684,0.4999701,0.550689,0.5104444,0.0,1.0,0.0
0.47843844,3.95,13,0.49681076,0.41423732,0.57140034,0.6043085,0.44938064,0.500318,0.5581419,0.5021103,0.0,1.0,0.0
0.4799086,3.5,7,0.507462,0.4075889,0.5731399,0.6043124,0.4515499,0.4999701,0.55068904,0.5005371,4.0,0.0,0.0
0.4799086,3.95,11,0.4797573,0.32396603,0.5722493,0.60431147,0.45154604,0.49997017,0.55068916,0.5005159,,,
0.4799086,3.78,4,0.5020146,0.4180026,0.57183474,0.44653413,0.5248678,0.51787853,0.55068886,0.5035168,0.0,1.0,0.0
0.47545895,2.07,2,0.49336845,0.53247416,0.57157266,0.6043125,0.45154616,0.5178786,0.550689,0.5005371,1.0,1.0,0.0
0.47545895,2.91,5,0.4797573,0.52738935,0.57223916,0.6043124,0.4515351,0.5178787,0.55068886,0.5005371,0.0,0.0,0.0
0.4799086,2.38,9,0.4866013,0.49450976,0.57225955,0.44653475,0.45154855,0.51787853,0.5506889,0.504436,0.0,0.0,0.0
0.47545895,3.22,10,0.5085596,0.5615203,0.5722327,0.44607466,0.45147184,0.4999702,0.5506889,0.5013322,1.0,1.0,0.0
0.47843844,2.92,3,0.49336845,0.5309296,0.57204163,0.4465341,0.4515407,0.49997008,0.55068904,0.5083509,0.0,0.0,0.0
0.47545898,3.44,8,0.49244744,0.5306875,0.57184356,0.4465366,0.5248684,0.4999702,0.55068904,0.5050763,2.0,0.0,0.0
0.4762541,3.46,5,0.4919886,0.5299421,0.57237005,0.44653407,0.45155787,0.49997014,0.5506889,0.50756526,0.0,1.0,0.0
0.4762541,2.67,10,0.49816477,0.38270515,0.5736335,0.4465323,0.45130473,0.51787865,0.5506889,0.5022823,1.0,0.0,0.0
0.4799086,3.62,9,0.49096757,0.38331452,0.5725756,0.44650292,0.4514,0.4999703,0.5506889,0.5022823,3.0,0.0,0.0
0.47545895,2.55,8,0.46287385,0.55829287,0.57225865,0.6043125,0.45154983,0.5178786,0.5581421,0.5021103,0.0,0.0,0.0
0.47545895,3.26,12,0.5080191,0.199938,0.57381374,0.4463446,0.44637093,0.4999727,0.5506889,0.5005371,0.0,0.0,0.0
0.47754693,2.34,8,0.5025579,0.40682417,0.5723751,0.6043124,0.4515441,0.51787865,0.550689,0.5035168,2.0,0.0,0.0
0.4799086,3.62,14,0.49920845,0.6802487,0.5738295,0.6042999,0.45154858,0.49996853,0.558142,0.5005159,0.0,2.0,1.0
0.47545895,3.04,11,0.49814326,0.48373985,0.5732487,0.4465546,0.45149457,0.49997026,0.550689,0.5005371,0.0,0.0,0.0
0.4762541,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154604,0.4999702,0.550689,0.5285871,1.0,1.0,0.0
0.4762541,2.84,10,0.47908425,0.5717179,0.5726141,0.60431015,0.4514388,0.4999702,0.558142,0.5022823,0.0,0.0,0.0
0.4762541,2.85,12,0.4896538,0.505804,0.5723372,0.60431224,0.45156324,0.49997014,0.5506891,0.5005159,2.0,0.0,0.0
0.47843844,,0,0.47669876,0.53087896,0.5717865,0.6043125,0.45154604,0.49997017,0.5506889,0.49170768,,,
0.47843844,2.81,11,0.48817575,0.3296011,0.5726584,0.4465254,0.451556,0.4999706,0.550689,0.5011658,0.0,0.0,0.0
0.47545895,3.87,9,0.50326455,0.5198099,0.5716589,0.60431254,0.45153907,0.4999702,0.5581421,0.5005159,3.0,0.0,0.0
0.47843844,2.43,13,0.48627263,0.68053013,0.5708532,0.4466888,0.52486837,0.49997064,0.40326077,0.4840422,0.0,0.0,0.0
0.4762541,3.81,13,0.510211,0.41474447,0.5720179,0.44615567,0.45108855,0.50007254,0.5581419,0.50756526,0.0,0.0,0.0
0.4762541,2.39,3,0.49336845,0.53003,0.57170594,0.6043124,0.45149457,0.4999701,0.550689,0.5022823,0.0,0.0,0.0
0.4799086,2.76,4,0.49336845,0.53235745,0.5715905,0.60431254,0.4517253,0.49997014,0.5581421,0.5005371,0.0,0.0,0.0
0.4762541,3.51,13,0.5171279,0.33972082,0.57212925,0.44612348,0.45131302,0.49997023,0.5506889,0.5005371,0.0,0.0,0.0
0.4762541,3.96,10,0.5064885,0.44351017,0.5737098,0.4465319,0.45132858,0.5178787,0.40326077,0.50756526,2.0,1.0,0.0
0.47754693,3.53,10,0.47603953,0.5320614,0.57170594,0.6043123,0.45141256,0.4999701,0.5506889,0.504436,,,
0.47843844,2.67,1,0.49336845,0.5288154,0.5716177,0.44653407,0.45154616,0.5178787,0.5506889,0.48060977,,,
0.47843844,2.25,14,0.50125116,0.6365283,0.57139206,0.44657898,0.4516009,0.49997127,0.55068904,0.5035168,2.0,1.0,0.0
0.4762541,3.76,8,0.47898498,0.56856257,0.57154906,0.60431224,0.4515481,0.5178787,0.550689,0.5075209,0.0,0.0,0.0
0.4762541,,0,0.49336845,0.53087896,0.5717865,0.6043125,0.45154604,0.49997014,0.550689,0.51290107,3.0,2.0,1.0
0.47545895,2.78,4,0.49336845,0.52178806,0.5719454,0.44653413,0.4512247,0.51787865,0.40326077,0.504436,3.0,0.0,0.0
0.47843844,,0,0.49660242,0.53087896,0.5717865,0.6043125,0.4515461,0.49997017,0.5506889,0.48845834,1.0,0.0,0.0
0.47843844,2.07,9,0.4919886,0.3293734,0.57203704,0.60431206,0.5248684,0.51787865,0.550689,0.48018217,1.0,0.0,0.0
0.4762541,3.35,9,0.47509187,0.48915884,0.5718807,0.44653797,0.45160103,0.5178786,0.5581421,0.5035168,1.0,1.0,0.0
0.4762541,3.97,14,0.4755968,0.41700968,0.57264376,0.6043096,0.52486837,0.49996528,0.55068916,0.49585038,0.0,1.0,0.0
0.47545895,3.24,4,0.5055698,0.5271701,0.5717619,0.6043124,0.45154586,0.4999701,0.550689,0.5035168,0.0,1.0,0.0
0.47843844,,0,0.5066867,0.53087896,0.5717865,0.6043125,0.4515462,0.49997023,0.5581421,0.5139491,2.0,1.0,0.0
0.47843844,2.25,6,0.4754306,0.42129865,0.57183474,0.60431236,0.45176053,0.49997035,0.550689,0.5005159,1.0,0.0,0.0
0.4799086,3.19,6,0.49392235,0.53541934,0.5733495,0.60431254,0.44938076,0.4999702,0.5506889,0.5005371,2.0,1.0,0.0
0.4762541,2.73,2,0.49336845,0.41545933,0.5718773,0.6043125,0.5248684,0.5178788,0.5581421,0.50756526,0.0,1.0,0.0
0.47843844,3.09,1,0.49336845,0.4182849,0.57164985,0.6043124,0.45154616,0.49997014,0.550689,0.5150407,1.0,0.0,0.0
0.47843844,2.18,2,0.47313476,0.41625887,0.5718261,0.6043125,0.45154613,0.49997008,0.5581421,0.4801765,0.0,0.0,0.0
0.47843844,2.86,7,0.4811762,0.41330832,0.5717362,0.6043124,0.45155123,0.49997014,0.5506889,0.5005159,0.0,1.0,0.0
0.47545895,3.41,3,0.49336845,0.5314794,0.5715469,0.60431236,0.5248684,0.49997014,0.55068886,0.5005371,1.0,0.0,0.0
0.4799086,2.27,10,0.4573441,0.3273455,0.5719892,0.60430956,0.45149902,0.5178786,0.5506891,0.5005371,0.0,1.0,0.0
0.4799086,2.69,13,0.4882015,0.5264025,0.573026,0.60436237,0.45155597,0.4999703,0.5581419,0.5005159,,,
0.47545895,2.57,11,0.49553686,0.41214716,0.57392347,0.604313,0.45154434,0.5178781,0.550689,0.50756526,4.0,1.0,0.0
0.47843844,3.95,11,0.49694717,0.5484351,0.5726182,0.60430896,0.45118883,0.4999703,0.5506889,0.5005371,0.0,0.0,0.0
0.4762541,2.74,6,0.48633844,0.42708,0.57251596,0.6043125,0.45156348,0.4999701,0.550689,0.5035168,1.0,0.0,0.0
0.47843844,2.39,14,0.48494375,0.6460898,0.57267886,0.60427344,0.45130473,0.49997312,0.5506889,0.5005371,1.0,1.0,0.0
0.47545895,2.83,11,0.48374528,0.52463305,0.5721604,0.4466287,0.4516531,0.49996832,0.550689,0.5005159,0.0,1.0,0.0
0.4799086,2.3,5,0.498923,0.5360911,0.57225955,0.6043123,0.45154595,0.51787853,0.55068904,0.5083509,2.0,1.0,0.0
0.4799086,3.21,4,0.49336845,0.5251718,0.57196665,0.60431236,0.4517604,0.49997023,0.5581421,0.5083509,,,
0.47843844,3.36,10,0.48303336,0.5185342,0.57261556,0.6043117,0.45154715,0.49997017,0.558142,0.5022823,3.0,0.0,0.0
0.4762541,2.94,13,0.5069555,0.5129541,0.57237196,0.4464553,0.4518914,0.5178785,0.4032607,0.50756526,0.0,1.0,0.0
0.47389603,2.44,9,0.49517018,0.57312804,0.5701971,0.60431176,0.45152524,0.5178786,0.55068904,0.5005371,,,
0.47843844,2.95,2,0.49120724,0.4163997,0.5721715,0.60431254,0.4515461,0.5178788,0.5581421,0.52309537,0.0,0.0,0.0
