learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.5048317,2.47,11.0,0.5302061,0.15592435,0.49579868,0.4586001,0.5022796,0.5439519,0.038630968959280226,0.047935522198952606,0.01811116735533206,0.04423715364045153,-0.0046102704108106525,-0.03957427382571715,0.06005030986853351,0.0002393633638061105,0.030133183850168607,0.7,Gender,Random Forest
0.5047411,3.87,11.0,0.49778765,0.08977252,0.49336168,0.507759,0.5233904,0.59479934,0.021154733398932448,0.0219374354573593,-0.008144380357181664,0.03249195600220894,0.16291497488444473,-0.03593135661650164,-0.022727031670451887,-0.012629913021151585,0.036086706922345384,0.7,Gender,Random Forest
0.5048317,2.53,14.0,0.49289316,0.3048877,0.49203768,0.51772076,0.5052342,0.50029993,0.013133488818536916,0.003415491622523155,0.03768412393557785,-0.05593504273908344,0.00784245895929019,0.010401674046555745,-0.006337293774764968,0.005620402179875391,-0.020672178048508807,0.5,Gender,Random Forest
0.50464773,2.42,9.0,0.5206665,0.5646871,0.49221995,0.4930731,0.54821336,0.4663062,0.025020902910410574,0.018571400034064472,0.04287247847919469,0.026020924497418014,0.02381037195719903,0.014157599153298214,-0.006552128462184506,0.07325388293699427,0.0779976934936035,0.8,Gender,Random Forest
0.50479937,2.56,10.0,0.52545166,0.5877464,0.49059972,0.5170187,0.48006028,0.4706002,-0.030460794562744514,-0.06585992213399297,-0.023811892281012267,-0.036164580714813314,-0.03625849877705747,-0.047674802924333924,-0.018998185448482502,-0.008646473023577622,-0.03697172513398539,0.2,Gender,Random Forest
0.5048317,3.34,6.0,0.51677495,0.59275836,0.49221852,0.4598254,0.5237926,0.46802616,-0.015893014813802914,0.017369389434461226,0.02746687260516485,-0.014638211017907302,-0.02140433080226417,-0.012005529946670547,0.00427037486899691,-0.0031586655070609325,0.013146240179096153,0.5,Gender,Random Forest
0.5047411,2.77,10.0,0.4965151,0.57380533,0.49158433,0.4652984,0.52415776,0.49539024,-0.03077447019015728,-0.08284129047882766,-0.01536855964434228,-0.007091193143064788,-0.02154170671922292,-0.053163152459353546,-0.06027049714308937,-0.024053210130777013,-0.10974279509117085,0.1,Gender,Random Forest
0.5049349,3.1,6.0,0.4871176,0.451194,0.49125364,0.4911052,0.53020155,0.49474376,0.0027852388129145905,-0.059879388490710866,-0.025185795635763123,-0.012236284187500475,-0.0230915304924588,0.004403608583185394,-0.054114844819539244,-0.0854614603691922,-0.052066418400938556,0.2,Gender,Random Forest
0.5048317,3.46,3.0,0.5038685,0.61557674,0.4928068,0.48129904,0.5236533,0.49047744,0.043102928264533914,-0.007157058258846544,0.00247851645025094,-0.047149650281654375,-0.0027466164723868925,-0.05621810585049359,-0.008798870141046028,0.013818358286239276,-0.042176376996602295,0.4,Gender,Random Forest
0.50464773,3.05,12.0,0.5089588,0.74195695,0.4925715,0.4475239,0.5130099,0.514865,0.00592329979040257,-0.032967501074768465,-0.02684318956034129,0.008852716880183287,0.02914761829613195,-0.03900511872711624,-0.07363623768416407,-0.01514591533489931,-0.06117254758542479,0.3,Gender,Random Forest
0.50464773,2.94,6.0,0.46356356,0.7735009,0.49278942,0.49694538,0.518089,0.44109064,-0.018111088173886635,-0.031328492926700056,0.0006444190671435586,-0.0416360517056408,-0.04047749152280919,-0.011825353118704477,-0.008402708912732993,-0.053860238074577835,0.00015013036790852033,0.3,Gender,Random Forest
0.50479937,2.24,6.0,0.47708422,0.4156695,0.4917074,0.48951572,0.5109478,0.48492146,0.013185898632601518,0.04399364739819682,-0.032557593171963745,0.008915600282424158,0.04825450702975239,0.0891555634612437,-0.003938968822588473,-0.014906668837978587,0.043051139028316365,0.7,Gender,Random Forest
0.5047411,2.43,11.0,0.5335701,0.21719429,0.4913157,0.4981073,0.4976524,0.5029187,0.014592412386462701,0.010577901119632457,0.002228331895281784,-0.01153062075411404,0.03574329062667173,-0.07309300335367092,-0.018728113440551336,0.03149712603750462,0.00386580048277784,0.5,Gender,Random Forest
0.5047411,2.91,14.0,0.46168894,0.5165297,0.49432257,0.43681246,0.51629645,0.47990173,-0.02328058484658524,0.018092686412857842,0.026649497542080545,0.03322234281241419,-0.026411348929763614,0.03890160675212412,0.0074707817441270604,-0.022512489310471694,0.04302063282321281,0.6,Gender,Random Forest
0.5049677,2.19,1.0,0.5038685,0.50871515,0.4947123,0.4962796,0.4949879,0.56973916,-0.02259782720324021,-0.04738391019320161,0.03336339188797456,-0.02082337151339662,-0.0608766337606471,-0.028276639251917743,0.022919192951598586,0.030078590298242305,-0.011249668215412324,0.4,Gender,Random Forest
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47358155,0.11764734054038481,-0.0025208531917136085,0.06246141167494361,-0.010520355761314997,0.012787343828665917,-0.0019679671395121416,0.018049639815786285,0.04161026173054532,0.05760630350221722,0.8,Gender,Random Forest
0.5047411,2.42,6.0,0.50962174,0.68723667,0.4917074,0.5204761,0.5122873,0.39368984,-0.018267524562547485,0.07043397122863317,-0.0160219731077625,-0.024073117725571067,0.04154525516623849,-0.02508027416446949,-0.04587130606771978,-0.05692503002019149,-0.030586875746611585,0.4,Gender,Random Forest
0.5048317,3.09,2.0,0.5038685,0.5367072,0.4877406,0.4953429,0.50821376,0.4880458,-0.003978427217322785,0.00654090621492718,0.03626818683738402,0.004808665536769291,0.019466310694257492,0.13299478115311386,0.07768641712433298,0.053718066036523064,0.0676482186200188,0.9,Gender,Random Forest
0.50464773,2.17,8.0,0.5060538,0.5579453,0.4936086,0.492935,0.506889,0.5453989,0.019958609693104496,0.06688252884106169,0.00919498037298352,0.045917637476983256,0.04214806674991139,0.02408977771421753,0.019659323146434964,0.011356121020867253,0.05594607998443053,0.8,Gender,Random Forest
0.50464773,2.25,10.0,0.5371097,0.7489251,0.4954814,0.43839008,0.51456434,0.49278587,-0.0006731483936637883,-0.04846504522380466,-0.022146733314163912,-0.05145188774601965,-0.06258230531341769,-0.07489624584474174,-0.04099409881518565,-0.03333315766266467,-0.07030425268634122,0.1,Gender,Random Forest
0.5047411,2.74,3.0,0.5038685,0.49752742,0.49195704,0.48214746,0.4876907,0.52755105,0.017852569671245017,-0.019367791267013105,-0.016407893773365875,-0.02097133947870809,-0.028012339149139653,-0.014204706381034363,-0.012351562742865812,-0.035882989386937764,-0.0755008224921826,0.3,Gender,Random Forest
0.50479937,3.09,9.0,0.5098919,0.8397697,0.49144542,0.513947,0.49340397,0.5517451,0.0003067529528969913,-0.03889356105953973,0.009371502888364523,-0.0032820298635789454,-0.011404019612107937,-0.07152066474120504,-0.04020472203145148,-0.022965344985983533,-0.026254788547404276,0.3,Gender,Random Forest
0.5048317,3.18,14.0,0.5346879,0.19470172,0.4979764,0.5072166,0.5344003,0.5542854,-0.016807013993612317,0.009192868946114116,0.041121675736051876,0.027901180147534985,-0.04956114173038651,0.08257311540390062,0.009982725350493889,-0.033816963228891266,-0.07543332163120658,0.5,Gender,Random Forest
0.5047411,2.84,14.0,0.53283477,0.2009435,0.496536,0.48870414,0.5022796,0.55094236,0.007339683248994778,0.007821333403023979,0.026598218581688877,0.027464774375101905,0.0441829593632641,-0.007152185008731348,0.026726316333482603,0.05215050081583362,0.11002152388734153,0.8,Gender,Random Forest
0.50464773,3.24,1.0,0.5038685,0.5476402,0.49472785,0.46486205,0.514324,0.48361784,-0.00763626876415763,0.034290027646644676,0.034300447424523296,-0.009862882818426755,0.003702537002767976,-0.0019700106373844845,0.04342803354058818,-0.0378351079295892,0.03673634953502217,0.6,Gender,Random Forest
0.5048317,2.41,3.0,0.5038685,0.46258402,0.4905059,0.51886314,0.5103329,0.47125733,-0.001541320190920814,-0.025845744587304723,0.031010458602976118,0.007149021099344303,0.007943988180553625,0.020769071869781,-0.014546423109894423,-0.028491227394018617,-0.0012946994705187204,0.5,Gender,Random Forest
0.5047411,2.41,1.0,0.5038685,0.46372634,0.49215803,0.47569656,0.5197628,0.48969704,0.0019224629780982404,0.03502843246533791,0.026278953527562734,0.012181084277124657,0.02762429472374642,0.04251065653938746,-0.0405883321821102,0.03070288321591375,0.059492689454937506,0.7,Gender,Random Forest
0.50464773,3.12,11.0,0.5057656,0.8947787,0.49506977,0.49156743,0.5156625,0.50106823,-0.03051758782548284,-0.0007361927636063645,0.012554385123136495,-0.0061898128870569785,0.03534052862792137,-0.044756043356672624,-0.02974024303077313,-0.05021842284673485,-0.09058348604072972,0.3,Gender,Random Forest
0.5048317,3.74,11.0,0.5306216,0.6143597,0.4904112,0.4947647,0.52959573,0.48432076,-0.023642520095421636,-0.024345372026965333,-0.0039002435707814307,-0.014733822823199978,-0.0028794514124291233,-0.02436959034185456,-0.02494679035139204,-0.05727953247601272,-0.12874955190194126,0.2,Gender,Random Forest
0.5047411,2.24,6.0,0.5057656,0.5470769,0.49562776,0.4876538,0.5255352,0.47806704,-0.011472646356769206,0.03317397938349958,0.015547475416419536,0.022958519824635454,0.023728133366444654,0.016184077824956712,0.026800896741414417,0.057497859026676944,0.010734829772742408,0.7,Gender,Random Forest
0.5049677,3.84,8.0,0.47803277,0.36209813,0.49247319,0.48357767,0.513999,0.49349827,0.0018416011473814642,-0.014412042013633653,0.016818599914954744,0.024561507917201755,0.02812472797152981,-0.030427186215683705,-0.016800851905919473,-0.00174231619564513,-0.012810915620189057,0.5,Gender,Random Forest
0.5048317,2.16,4.0,0.5038685,0.46016258,0.49157548,0.5080863,0.51058847,0.49290013,-0.005966027231921804,-0.0312624001887198,0.0057528580797621765,0.018477208613544606,0.04135490739503977,4.498583772592845e-05,0.06587621879326656,0.024687750575462127,-0.02381237687415696,0.6,Gender,Random Forest
0.5048733,2.39,3.0,0.5038685,0.51815873,0.4918037,0.5080388,0.49682534,0.45981944,-0.005729546989944028,0.06852165360594725,0.014976061984584302,-0.009312588469414254,0.004133038124189414,0.047007461305361764,0.020610564637793972,0.022422339134350374,0.032524141667131495,0.7,Gender,Random Forest
0.50464773,3.76,14.0,0.5052182,0.5129558,0.49633658,0.41207215,0.48736656,0.52281,0.004551984630427395,0.003913836245335706,-0.04857972434342435,-0.011072887385091261,-0.018403107853981894,0.016322926960440447,0.09453302733592987,0.06971438887704473,-0.015827319466689988,0.6,Gender,Random Forest
0.50464773,2.74,2.0,0.5038685,0.26144168,0.49230376,0.45270413,0.4891278,0.4811027,-0.004985767433908784,-0.028835282585031714,-0.0276806751873345,0.01041049143309702,0.05357624604193618,-0.031842297024389676,-0.00778235968776453,-0.0289313681169977,-0.03877586243961757,0.4,Gender,Random Forest
0.5048317,3.2,6.0,0.51754135,0.35068932,0.49133465,0.5034518,0.50772107,0.49860507,0.01346410606796275,-0.050772122813829354,-0.01438010549965882,-0.029382836518325125,-0.061199228479196725,-0.018365449564002094,-0.08136432161562879,-0.05116314994330894,-0.11168376663401379,0.1,Gender,Random Forest
0.50479937,3.95,7.0,0.50561553,0.61882216,0.49197206,0.49564958,0.51381254,0.48130393,0.005798206867509093,0.0365276293689223,-0.0048442223120230285,-0.007671045391882801,-0.023760812552229144,0.016588483457142006,-0.031640249485882836,-0.0028590463388942855,0.007014181387338298,0.5,Gender,Random Forest
0.50464773,2.38,14.0,0.499335,0.46372795,0.49308226,0.42403245,0.493441,0.54058325,-0.0075939916774153205,-0.08559561439624253,-0.018365819979552344,-0.01672328931560759,-0.07865310219075312,-0.057851522453367256,-0.07356014576966607,-0.09452245658727661,-0.07198093263012173,0.0,Gender,Random Forest
0.5050265,3.85,11.0,0.4586854,0.20482549,0.49568382,0.5039816,0.5104675,0.52833587,0.013718595752226705,0.007910936973161298,0.03346334446219709,-0.015401089568779365,-0.007800546741026475,-0.02094806516091481,0.00039366400519783083,0.00100597465355464,-0.01718968937561706,0.5,Gender,Random Forest
0.5047411,3.43,11.0,0.47001034,0.33994973,0.49360344,0.48340112,0.49879557,0.49280727,-0.004326295433322218,-0.04985527028446203,-0.013238686562441159,0.01317762742004309,0.0314174659708871,-0.017401724267675295,-0.0029698388734582548,-0.004224861975947511,-0.05742529099362733,0.4,Gender,Random Forest
0.50464773,3.83,2.0,0.5038685,0.5118611,0.49457592,0.49184996,0.5071805,0.5607847,-0.046323613317480854,0.017821864568399882,-0.012892176644449974,-0.028323761585858854,-0.030660198633011698,-0.007942779120338373,-0.04907982981558495,-0.022790440497717987,-0.024655939953954115,0.3,Gender,Random Forest
0.50479937,2.71,4.0,0.5038685,0.43290383,0.4910676,0.5087783,0.4719904,0.4856547,0.004453041387494597,0.005875584387608276,0.017399785520128802,-0.028178921090970182,0.015345259199899954,-0.020863429233720518,-0.029527777882582016,0.025522587039720938,0.005126995672391324,0.5,Gender,Random Forest
0.50479937,3.41,1.0,0.5038685,0.54720384,0.49365082,0.45788038,0.5100733,0.4753276,0.012617454592420715,-0.02418314978698774,0.04474291467356796,0.009506715216962922,-0.0061305840879937595,-0.008880388183406569,0.05599928731358779,0.04006393168285499,0.07141694357899453,0.7,Gender,Random Forest
0.50464773,2.24,10.0,0.51963246,0.19895302,0.49480587,0.5133093,0.5119271,0.5262485,-0.011269143724931522,-0.028587040947986635,-0.036487888952240165,-0.024707836329329474,0.040117314803858536,-0.023694863953276676,-0.026981906098176807,0.01974081668680495,-0.012976326484730218,0.4,Gender,Random Forest
0.5047411,2.3,5.0,0.48025936,0.521769,0.4913302,0.42656446,0.52043337,0.49831158,-0.017632024596563052,0.005298069615697004,-0.04159017517381916,0.006662890530562934,-0.03656844126522299,-0.011598252333942896,-0.03432217561399819,-0.041879604829219125,-0.033217161333495296,0.3,Gender,Random Forest
0.50478333,3.63,6.0,0.510178,0.578121,0.49158865,0.44530392,0.5017993,0.45635843,0.010626425666553491,0.10043918496249113,0.025194609126209157,0.004098247292526128,0.025653150470230493,-0.02807667931640369,-0.0004258689937778797,0.03705117302466632,0.12059288276750277,0.8,Gender,Random Forest
0.50464773,3.4,10.0,0.5128187,0.20575203,0.49201736,0.5003932,0.5481423,0.56423146,0.015430081765138088,0.011743595405490075,-0.0011846510830614563,-0.008695112876532214,0.046871088301469,0.031343904789613145,-0.019242671314775223,-0.0745611481371603,-0.006551961850191276,0.5,Gender,Random Forest
0.5048733,2.67,14.0,0.49476045,-0.20076583,0.49678686,0.494959,0.52191365,0.49777985,0.016315192834140853,-0.02686734645124167,0.0073626102420659995,-0.11060611540032543,0.14342143925156972,0.0245006677703723,0.007253575456853746,0.04784718511141849,-0.01407408381485788,0.6,Gender,Random Forest
0.5047411,3.05,11.0,0.53409785,0.28542164,0.49075395,0.4822365,0.5233013,0.5120216,0.008604750282123482,-0.03895734820467126,-0.02101781791937978,-0.047829731224193844,0.010485330240145824,-0.022062212246779192,0.010831241176011332,0.01079828043006753,-0.015699367533343358,0.4,Gender,Random Forest
0.5048317,2.72,11.0,0.49651504,0.77972627,0.4948979,0.492186,0.5017688,0.4447079,-0.006692352762310872,0.016701771394273566,0.059983537469930515,0.026075279532259677,0.04602016554439305,0.005050788296985498,0.0234212956338637,0.024189340909985067,0.10040329898061763,0.8,Gender,Random Forest
0.50464773,3.71,1.0,0.5038685,0.52612495,0.49747798,0.48243254,0.513487,0.4811027,0.0173849794396525,-0.012097626836941723,0.04335673908303512,-0.0013076967018020888,-0.017989426903434226,0.04590311639834051,0.09107463271551573,0.04724967003433601,0.08157873777129736,0.8,Gender,Random Forest
0.5048317,3.67,8.0,0.47435516,0.26255703,0.49223906,0.509784,0.508118,0.46175206,0.01571593545251045,0.019430830781310086,0.0001603645355069904,-0.02479040964920783,0.052174696714761395,0.02022266982176819,0.004869227262535558,-0.0047103914794007,0.01208020156021606,0.6,Gender,Random Forest
0.50464773,2.75,11.0,0.50192267,0.68606865,0.49112147,0.5594426,0.5249157,0.47943133,-0.012140582765737002,0.05630167841821687,0.038577849944485244,0.011532738443337588,-0.015723937554892434,0.1544871711621218,0.054531025374145496,0.04622303685971577,0.06136414511859824,0.9,Gender,Random Forest
0.5047411,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.01607809902987306,-0.03265550851020126,-0.0003953662332743929,-0.01091061122623658,-0.00353402289285791,0.004807523418685312,-0.006757224592230605,-0.016038120195582383,0.01767727634969722,0.4409627220881288,Gender,Random Forest
0.50464773,2.19,8.0,0.44718134,0.6786669,0.49669853,0.43531632,0.51360947,0.4897352,0.012047944229754208,0.010195747983189495,0.004385107133181969,-0.03440358337720023,-0.019682469481175704,0.037781658595933465,0.11184501401039529,-0.02385775946975091,0.09684146537566987,0.7,Gender,Random Forest
0.50464773,3.0,0.0,0.5082041,0.5016343,0.4990823,0.49378335,0.5177262,0.4811027,-0.06430410950589094,-0.026516810273782467,0.0037988515478941244,0.02973846494926659,-0.0076074671249584894,0.007203209543777441,-0.02919800447583669,-0.06781161550948105,-0.050149394150983004,0.3,Gender,Random Forest
0.50464773,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.0012510720829993327,-0.025705709319821003,0.014948826532257821,-0.008683963800546304,-0.005287019169353161,0.007786086159786036,-0.011480969363928718,-0.012193320857738782,0.031401004651611934,0.49688288191526536,Gender,Random Forest
0.50464773,3.75,6.0,0.48170602,0.55358887,0.4905297,0.5423299,0.50116897,0.49661142,-0.006912392328858423,-0.02651617314229931,-0.002848323203065578,0.035255744794238694,0.033573127222820805,0.008040284088118781,-0.014490463668268685,-0.009500181238577729,-0.021448497524108167,0.5,Gender,Random Forest
0.5047411,3.1,2.0,0.5038685,0.30946875,0.49612576,0.51950943,0.52352905,0.50247806,0.0044422606960661,0.07199308465612705,0.012927584936611575,0.0025465165474899535,0.018046357432739225,0.05578249080888876,0.07643260842963479,0.06105951353444372,-0.008077292042006091,0.8,Gender,Random Forest
0.5048733,2.04,4.0,0.48910642,0.6378881,0.49167952,0.48587346,0.5416698,0.42900816,0.040292199996083286,0.02073663296502891,-6.071106191107097e-06,-0.05892551322751543,0.06576425541956206,-0.03095235565085285,-0.027137276514687676,0.008508892688532691,-0.02312763956996267,0.5,Gender,Random Forest
0.50464773,2.05,9.0,0.5074728,0.77703846,0.4929073,0.49618888,0.52214134,0.49241257,-0.047017752728780816,-0.031901499435299324,-0.010149391827208459,-0.025681350001642525,-0.015078558581234887,-0.04106545562447713,-0.004668236032426322,-0.026866439616602126,-0.10241819115232344,0.2,Gender,Random Forest
0.50479937,3.49,2.0,0.5038685,0.536671,0.49813253,0.47938454,0.5332239,0.48455614,-0.012962803765385075,0.02151566565036735,0.016843729040612303,-0.03422610255335543,-0.04477658841340457,-0.007402100136405024,-0.01794085966912872,-0.0530050853141392,-0.07289272983916469,0.3,Gender,Random Forest
0.5048317,2.36,4.0,0.5065045,0.45439553,0.49485773,0.5152221,0.52438885,0.5004711,-0.01813129823098125,-0.06648445649315977,-0.0007008706293192294,0.026149131262303192,-0.018770639092109798,-0.03921003605396565,-0.04050014593807123,-0.028781876233365325,-0.018416683591331504,0.3,Gender,Random Forest
0.50479937,2.02,14.0,0.50191593,0.639623,0.49536657,0.45065606,0.5292315,0.43799293,0.01019775115048871,0.06319915988861746,0.014825538863227046,0.023479280480755354,-0.018720702178343686,-0.060793340138059,0.007915500001073416,0.06923311288832418,0.08581682404391294,0.7,Gender,Random Forest
0.50464773,3.0,0.0,0.5320891,0.5016343,0.4990823,0.49378335,0.52397925,0.48464733,-0.009544818575977755,-0.04254575803589044,-0.009733735258540354,-0.013420459417474214,-0.04890754909546451,-0.058467635438810776,-0.04895622453509237,-0.042135461239016146,-0.13113523340371477,0.1,Gender,Random Forest
0.5047411,3.35,1.0,0.52521646,0.5105396,0.4883778,0.49237686,0.5294026,0.4555716,0.010693205720475014,0.015454595047445185,0.003459816730138979,0.0194604487791747,-0.013931049897521492,0.013664703825517401,-0.08076910728008911,0.04244994355510814,-0.015329431480248852,0.5,Gender,Random Forest
0.5047411,3.44,2.0,0.5038685,0.5372732,0.49200213,0.45454013,0.517989,0.46660912,0.036760964391205596,-0.006612605561640357,0.027199559809406044,0.005325777110825537,0.00670555405267369,0.01685357724866194,0.01734169776903272,0.047778908414030645,0.043799691765801924,0.7,Gender,Random Forest
0.50464773,3.04,8.0,0.48652643,0.47809643,0.4904907,0.50834394,0.5100558,0.5500607,0.028392535698382685,-0.0350884938382906,0.013510015213568951,-0.010552739967932552,-0.011914829964700622,-0.008470591460404473,0.048140988667317204,0.001301614543882284,-0.030165373891822295,0.5,Gender,Random Forest
0.5048317,3.67,7.0,0.49411613,0.71278197,0.4913496,0.46778375,0.5243941,0.57035553,-0.00660250082104583,0.011778691322082924,0.03497237524355351,-0.04263566914401424,-0.0005966236519742978,0.00045889605120141554,0.020309280028296756,0.016311742126946565,-0.038843066155037936,0.5,Gender,Random Forest
0.50464773,2.21,8.0,0.49420542,0.5036069,0.49401125,0.4942124,0.53016686,0.4578163,0.013556778124206774,0.01769665967081144,0.037162241648180994,0.025796300279084854,0.020861817943598145,0.005925930109964736,0.030543114095663387,-0.019924739903023,0.06353502303151252,0.7,Gender,Random Forest
0.50464773,3.27,13.0,0.51849645,0.7000231,0.4941264,0.4584188,0.52826786,0.48745972,0.018593565742178048,0.0014011639948684088,-0.010832322526798534,-0.03780175190916033,0.00866544744590225,0.013274964998667288,0.05386191905187301,0.03497307564673305,0.013017062555730562,0.6,Gender,Random Forest
0.50479937,3.79,14.0,0.48593992,0.77960104,0.4961522,0.44940323,0.4991914,0.5052777,-0.0010903226839043185,0.007000205401961841,-0.034750616545895764,0.0247264412245098,0.013269121426276407,0.013268504157489449,-0.04498255528322281,0.023226509658789845,-0.005514162356001044,0.5,Gender,Random Forest
0.50479937,3.43,8.0,0.50699073,0.8859247,0.49197206,0.5323148,0.5314398,0.5427487,0.0012726030194700737,0.06206383611955152,9.708716445084912e-05,0.052934329414435884,0.04292729708460846,0.037789178783153736,0.15395423861372168,0.10675022776087867,0.13736432703971843,1.1,Gender,Random Forest
0.50479937,3.35,9.0,0.49933577,0.73320085,0.49092773,0.5445396,0.5171589,0.5104912,0.011934181591965807,0.022578310190268302,0.005299571859068036,0.019803023694580077,-0.00502270398518842,0.03039298153654924,-0.03624516908019838,0.01894186201935587,0.02747106717360274,0.6,Gender,Random Forest
0.5047411,2.43,11.0,0.49972105,0.46568608,0.49170345,0.5019537,0.50283855,0.4331733,0.007212639343514085,0.1143814447637355,0.0165644045943582,0.010212060476024323,-0.0020947500537468913,0.040490710516611364,0.04394597272182626,0.019870645661411654,0.044569996976263175,0.8,Gender,Random Forest
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47832847,0.0067121740686089705,-0.010006933522445947,-0.0032981049398677392,-0.036121147906750195,-0.010643552734492226,0.0077831574364978975,-0.013308226818449025,-0.07616180459613549,-0.019802435986963247,0.35,Gender,Random Forest
0.50464773,2.25,6.0,0.50574225,0.60862625,0.49136677,0.41783112,0.5152091,0.4652903,-0.006608800788864074,0.04132784904356957,0.01506954447977048,0.006392378667572849,0.012605034254813066,0.06974995424510894,0.07246061691313989,0.04425987363471978,0.13989667455019306,0.9,Gender,Random Forest
0.50479937,3.68,10.0,0.51694363,0.7178344,0.49565414,0.4752053,0.49008977,0.5114294,0.015700032460293133,0.005981351134718559,-0.023508212625079756,0.018897428820163695,-0.016796765977151875,-0.020328381224773723,-0.010482608970046733,0.014655058655579378,0.011035222726298128,0.5,Gender,Random Forest
0.50479937,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.002333677961111758,-0.024863754330700018,0.0018507732156864713,-0.008320680333552167,-0.0004328923010708862,0.017255173808426973,-0.006112264137886413,0.00012344516659550906,0.022777990074568162,0.5094583441231741,Gender,Random Forest
