learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.50464773,2.94,6.0,0.46356356,0.7735009,0.49278942,0.49694538,0.518089,0.44109064,-0.004868849956660345,-0.068663560390147,0.0663547424204824,-0.019712844105966982,0.047607926287127546,0.019639366322966867,0.029123837520777986,0.2155023589273015,0.21082952297411536,1.0,Gender,Decision Tree
0.50479937,2.24,6.0,0.47708422,0.4156695,0.4917074,0.48951572,0.5109478,0.48492146,0.0034575932650240137,-0.01454117833868617,-0.032753475970751476,-0.011978278531450712,-0.006224568275371701,-0.06955018939422919,-0.08376786425123345,-0.08714134719714939,-0.20168819130615126,0.0,Gender,Decision Tree
0.5047411,2.43,11.0,0.5335701,0.21719429,0.4913157,0.4981073,0.4976524,0.5029187,-0.004578284982931525,0.01990345709433131,-0.041544776482941054,-0.266329568237501,0.006839529487031901,-0.11628198027272639,-0.025374616026680022,-0.12102047060313868,0.044199210024553306,0.0,Gender,Decision Tree
0.5047411,2.91,14.0,0.46168894,0.5165297,0.49432257,0.43681246,0.51629645,0.47990173,-0.006335394157411958,0.1122534472526285,0.012848709205914547,-0.0274264314149664,0.026826408183775248,0.08741131821367269,0.03939942728058841,0.13556034625043115,0.11527466918536414,1.0,Gender,Decision Tree
0.5049677,2.19,1.0,0.5038685,0.50871515,0.4947123,0.4962796,0.4949879,0.56973916,0.150339143848693,0.13137671480280325,0.2258223403727123,-0.014862097497459084,-0.04798860528868386,-0.023377676489380727,-0.012792800089995756,0.01442677290775996,0.072868707433548,1.0,Gender,Decision Tree
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47358155,0.13357145791812272,-0.006296947488105031,0.18596791741425284,-0.016955432603923383,-0.020086613730723357,0.08965580480515277,-0.009862991678315763,0.04968062787532373,0.09013867748821594,1.0,Gender,Decision Tree
0.5047411,2.42,6.0,0.50962174,0.68723667,0.4917074,0.5204761,0.5122873,0.39368984,0.02690007620293634,-0.05450407651569554,-0.15944135349999608,0.04320182820379909,-0.05620224041424351,-0.1608397402126094,-0.008900734148379228,-0.11743494274450554,-0.016966316871306703,0.0,Gender,Decision Tree
0.5048317,3.09,2.0,0.5038685,0.5367072,0.4877406,0.4953429,0.50821376,0.4880458,-0.018071419250382206,0.15373660139553708,0.16989308166604045,0.07018048468119548,0.0027665082316157283,0.6033468737002555,0.04498228456719164,0.07906727137151665,0.3899108136370313,2.0,Gender,Decision Tree
0.50464773,2.17,8.0,0.5060538,0.5579453,0.4936086,0.492935,0.506889,0.5453989,0.011792127227311088,0.03599574650052017,-0.005749183514270718,0.0721965420542928,0.046427702973984956,0.18010314486668189,0.011843402037016077,0.0943548993243313,0.0488481185301231,1.0,Gender,Decision Tree
0.50464773,2.25,10.0,0.5371097,0.7489251,0.4954814,0.43839008,0.51456434,0.49278587,0.18687368561180417,0.000378805400527738,0.17036516482625194,0.1119608554661304,0.03287815842605764,-0.05311152626752584,-0.05960931863665134,0.03615484355164932,0.06992183162175537,1.0,Gender,Decision Tree
0.5047411,2.74,3.0,0.5038685,0.49752742,0.49195704,0.48214746,0.4876907,0.52755105,0.1120342438652038,0.20304369313545115,0.011780709920750976,0.20611250819825905,-0.016738531709956907,0.10317235408231412,0.23227741025697118,0.41681273676344444,0.2273173754875546,2.0,Gender,Decision Tree
0.50479937,3.09,9.0,0.5098919,0.8397697,0.49144542,0.513947,0.49340397,0.5517451,-0.004138273789073849,-0.050957233200406925,-0.015328799085080435,-0.12504740647941764,-0.08720438051411325,0.018636536100817797,-0.007395410881713295,-0.1819688783349013,-0.050783653816109976,0.0,Gender,Decision Tree
0.5048317,3.18,14.0,0.5346879,0.19470172,0.4979764,0.5072166,0.5344003,0.5542854,0.024635149844815844,-0.14408861557069536,0.028854879051581645,-0.17409987280348746,-0.0005746634758812582,-0.0647952355616993,-0.025375681031014903,-0.11710484503773085,-0.031638615415889686,0.0,Gender,Decision Tree
0.5047411,2.84,14.0,0.53283477,0.2009435,0.496536,0.48870414,0.5022796,0.55094236,-0.10679266919881945,-0.11383359205042255,-0.001927673716220136,-0.1918098787675222,0.08374115901008404,-0.02971561638779595,0.004771725318718488,0.00047862028382155667,-0.14909957449184316,0.0,Gender,Decision Tree
0.50464773,3.24,1.0,0.5038685,0.5476402,0.49472785,0.46486205,0.514324,0.48361784,0.0019061361166056697,0.039994395792852425,-0.08254695774153353,0.016220360495556495,0.004006142692267855,-0.15436785210196896,-0.2316224035293073,0.01742791659203909,-0.11520523831650882,0.0,Gender,Decision Tree
0.5048317,2.41,3.0,0.5038685,0.46258402,0.4905059,0.51886314,0.5103329,0.47125733,-0.01870752018107562,0.019729822585646064,0.010385078741541903,-0.023639986265933353,-0.04980947593246071,-0.13522130428897944,-0.1139038766146772,-0.06981222870342974,-0.12320800934063411,0.0,Gender,Decision Tree
0.5047411,2.41,1.0,0.5038685,0.46372634,0.49215803,0.47569656,0.5197628,0.48969704,0.017968759412754925,0.029208543341098195,-0.13868960620444995,-0.029139567666480622,0.005079447186765114,-0.05623569549506036,-0.07036760382423929,-0.06136689609639508,-0.2006448806539962,0.0,Gender,Decision Tree
0.50464773,3.12,11.0,0.5057656,0.8947787,0.49506977,0.49156743,0.5156625,0.50106823,0.0066357234840724805,-0.09983033243267754,-0.004203223844149681,-0.15424662358615895,0.03437626593896068,-0.042227509742316545,-0.02090511932043671,-0.11283229327287486,-0.1109543872244173,0.0,Gender,Decision Tree
0.5048317,3.74,11.0,0.5306216,0.6143597,0.4904112,0.4947647,0.52959573,0.48432076,0.007915209405183492,-0.14883027479386368,-0.01678063759830678,0.07531968906867675,-0.01585820967351515,-0.1372224633480972,-0.09748260915710734,-0.1343549770980839,-0.036893226804887456,0.0,Gender,Decision Tree
0.5047411,2.24,6.0,0.5057656,0.5470769,0.49562776,0.4876538,0.5255352,0.47806704,0.02813074465800762,0.18488216923631032,-0.13620238460287726,0.03954319637183688,0.03825647199245237,-0.06280120525723666,0.10949844172588002,0.1489274714300129,0.14557759444562943,1.0,Gender,Decision Tree
0.5049677,3.84,8.0,0.47803277,0.36209813,0.49247319,0.48357767,0.513999,0.49349827,-0.0013259921962534753,0.005044803282354569,0.08715635764933441,0.12130202149735171,0.005002522794620128,0.15670203455095696,-0.002553311763575832,0.01911608478524745,0.10536797939996112,1.0,Gender,Decision Tree
0.5048317,2.16,4.0,0.5038685,0.46016258,0.49157548,0.5080863,0.51058847,0.49290013,0.006250183012454352,-0.07455163439792917,0.03571168136292635,-0.016478381210605145,-0.12255465760646592,-0.08623159088875797,0.04035475255677474,-0.06946884513785412,-0.21721900769056124,0.0,Gender,Decision Tree
0.5048733,2.39,3.0,0.5038685,0.51815873,0.4918037,0.5080388,0.49682534,0.45981944,-0.005261075630321996,0.003708161445305425,0.019613568607135375,0.0010249622083101497,0.0015854923634332641,-0.03175409238506433,0.11932174728740474,0.17961212774680407,0.20796160835699534,1.0,Gender,Decision Tree
0.50464773,3.76,14.0,0.5052182,0.5129558,0.49633658,0.41207215,0.48736656,0.52281,0.017478947265161505,0.01938867317328807,0.009978156165267671,-0.24178941005568183,-0.009667032313489851,0.0088010055463992,0.006666412650407699,-0.08758587019051661,-0.22745838224083642,0.0,Gender,Decision Tree
0.50464773,2.74,2.0,0.5038685,0.26144168,0.49230376,0.45270413,0.4891278,0.4811027,-0.03951981567673206,-0.06789888586304071,0.011812140868039464,-0.0658512628231893,-0.027806002728305815,-0.13529532501361827,-0.038983872934633054,0.01835914484292836,-0.15900362067144463,0.0,Gender,Decision Tree
0.5048317,3.2,6.0,0.51754135,0.35068932,0.49133465,0.5034518,0.50772107,0.49860507,-0.09840687317694329,0.0997085503243471,0.09382075709773148,0.10294108498039288,0.018242701675175724,0.07491192952102815,0.015783697956995156,0.1423711882445192,0.04643946337675035,1.0,Gender,Decision Tree
0.50479937,3.95,7.0,0.50561553,0.61882216,0.49197206,0.49564958,0.51381254,0.48130393,0.004183765945691152,-0.03434999219898763,-0.01840893340415631,-0.016636398798628292,-0.1250534380157382,-0.09876016500537917,-0.017468142120073245,-0.07184567649235724,-0.12584851991037083,0.0,Gender,Decision Tree
0.50464773,2.38,14.0,0.499335,0.46372795,0.49308226,0.42403245,0.493441,0.54058325,0.004932555548554158,-0.17383764915987557,0.026020750861834772,-0.08326336568181404,-0.029044988673978384,-0.13585310946862147,-0.021513710731451287,0.03415338093655552,-0.12578136363119916,0.0,Gender,Decision Tree
0.5050265,3.85,11.0,0.4586854,0.20482549,0.49568382,0.5039816,0.5104675,0.52833587,0.052556050596714456,0.07553249590008823,-0.0005245535836991818,-0.16988944345825518,0.019568573830456248,-0.1840737724067624,-0.07319373890838371,-0.06745081041122063,-0.15671230155893862,0.0,Gender,Decision Tree
0.5047411,3.43,11.0,0.47001034,0.33994973,0.49360344,0.48340112,0.49879557,0.49280727,0.0038290347673372834,0.13711436805499144,0.19624728739724884,-0.017224816497632404,-0.013124271073732147,0.04366442900254133,0.007921375307387945,0.07446596204914198,0.06291913099271657,1.0,Gender,Decision Tree
0.50464773,3.83,2.0,0.5038685,0.5118611,0.49457592,0.49184996,0.5071805,0.5607847,0.00022663151016022839,-0.19379873689967772,-0.02823296062632586,-0.05405515251764588,-0.052363629874782,-0.00150685260300557,-0.02734543491258671,-0.010963496970706553,-0.13614786710541804,0.0,Gender,Decision Tree
0.50479937,2.71,4.0,0.5038685,0.43290383,0.4910676,0.5087783,0.4719904,0.4856547,0.00845192388847684,-0.10139106891673702,0.15155653577089526,0.0069124244196913836,-0.0024738568100702053,0.0881874161492263,0.010188436362702622,0.15239228804429222,0.18198840109152598,1.0,Gender,Decision Tree
0.50479937,3.41,1.0,0.5038685,0.54720384,0.49365082,0.45788038,0.5100733,0.4753276,0.08009395330336086,-0.005891417841266537,0.037302990570256545,-0.005606600928661053,0.015243521823752708,0.14265407988990017,0.13002743836243652,0.0034693384875275055,0.09851919633269203,1.0,Gender,Decision Tree
0.50464773,2.24,10.0,0.51963246,0.19895302,0.49480587,0.5133093,0.5119271,0.5262485,0.14663921727528995,0.3789152306440782,-0.0029108466574104593,0.027033644082522065,0.043802917746603665,0.2304065358325452,0.368187222350061,0.03917054654701256,0.2645680321792993,2.0,Gender,Decision Tree
0.5047411,2.3,5.0,0.48025936,0.521769,0.4913302,0.42656446,0.52043337,0.49831158,0.0017512227831913698,0.049166457896959045,-0.0016449958563303062,0.13177742593936215,0.061914667311117146,-0.0005577341839344777,0.0052328248824298545,0.0549300191533827,0.19324261207382087,1.0,Gender,Decision Tree
0.50478333,3.63,6.0,0.510178,0.578121,0.49158865,0.44530392,0.5017993,0.45635843,-0.00890198381977961,0.03173787712634036,-0.02084362941909235,0.08442422622869165,-0.17569095013778732,-0.13082856424149253,-0.18107162445485953,-0.11148439284210498,0.008471541560086011,0.0,Gender,Decision Tree
0.50464773,3.4,10.0,0.5128187,0.20575203,0.49201736,0.5003932,0.5481423,0.56423146,-0.0034826235847390057,0.011878748946608219,0.023758130065810717,-0.18627229405476245,-0.13001929106560975,-0.09920564317601288,-0.025144213911234756,-0.05155155642486397,-0.044148756795197266,0.0,Gender,Decision Tree
0.5048733,2.67,14.0,0.49476045,-0.20076583,0.49678686,0.494959,0.52191365,0.49777985,-0.3202832788280522,-0.08219853334595584,-0.06358275647910604,-0.020128085734644047,0.0844865802903184,0.008870359096995307,0.019291227775145425,-0.07654598391745844,-0.05409702885724143,0.0,Gender,Decision Tree
0.5047411,3.05,11.0,0.53409785,0.28542164,0.49075395,0.4822365,0.5233013,0.5120216,-0.14245016129673846,-0.11481224992786938,-0.09200620044747675,-0.22154160315560467,-0.0690656666212127,0.05574469149789961,-0.018528081604841224,0.01869125058838714,0.07978052096745625,0.0,Gender,Decision Tree
0.5048317,2.72,11.0,0.49651504,0.77972627,0.4948979,0.492186,0.5017688,0.4447079,-0.003944708380109319,-0.020336057192195098,-0.09124690982063556,-0.051118072214784774,-0.044535578492356453,-0.09592695487953669,-0.09287913815420616,-0.049950033070017955,-0.054250047796157254,0.0,Gender,Decision Tree
0.50464773,3.71,1.0,0.5038685,0.52612495,0.49747798,0.48243254,0.513487,0.4811027,0.014266575898519197,0.10393178244935322,0.22750068845502808,0.006104706900907594,0.07914235693695389,0.37249980420530576,0.32649118441034003,-0.003954531115250262,0.369829931858847,2.0,Gender,Decision Tree
0.5048317,3.67,8.0,0.47435516,0.26255703,0.49223906,0.509784,0.508118,0.46175206,-0.026180012900740953,0.015827584657023826,-0.024035458045160978,-0.035092556152088714,-0.02127805548720328,-0.04603035147106378,-0.11481939819141644,-0.14105510962228981,-0.11152414278705634,0.0,Gender,Decision Tree
0.50464773,2.75,11.0,0.50192267,0.68606865,0.49112147,0.5594426,0.5249157,0.47943133,0.002235492874925032,-0.02416967922593554,-0.042753568181547554,-0.014162617481808238,0.015651403667394766,-0.18521692403713758,-0.1082440817966899,-0.0022663806339708018,-0.14526114518523156,0.0,Gender,Decision Tree
0.5047411,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.014776867786382524,-0.009728011732026825,0.044636537423883016,-0.026438382648661194,-0.0076421803845150215,-0.012603341454922607,-0.012341726706097837,-0.0013838584757363461,-0.020300645679151293,0.44360902255639095,Gender,Decision Tree
0.50464773,2.19,8.0,0.44718134,0.6786669,0.49669853,0.43531632,0.51360947,0.4897352,0.009818983086915986,0.02255635668390064,-0.03227086272414963,0.035609719874354705,0.014152875843935464,0.03280785741245164,0.28116593651200594,0.054787950402608254,0.07718368290798149,1.0,Gender,Decision Tree
0.50464773,3.0,0.0,0.5082041,0.5016343,0.4990823,0.49378335,0.5177262,0.4811027,-0.048492988824477404,0.0038613641746245856,0.009581041119206503,0.22611111473391016,0.013316084843125839,0.12102312904344042,0.009045278919935293,0.025080880225841373,0.136286595764444,1.0,Gender,Decision Tree
0.50464773,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.008924741500748231,-0.010354394445030321,0.05085366217024571,-0.02780308307993815,-0.008044056276466144,0.001178661733447805,-0.016030153281019702,0.006189889458059726,-0.0005117024879532171,0.5085910652920962,Gender,Decision Tree
0.50464773,3.75,6.0,0.48170602,0.55358887,0.4905297,0.5423299,0.50116897,0.49661142,-0.005872693457413314,0.0045587827801248475,-0.03831075799515433,-0.2527592701085313,0.007090527283775417,-0.010209773367940985,0.02985460687747713,-0.03391825174509463,-0.20462067026724326,0.0,Gender,Decision Tree
0.5047411,3.1,2.0,0.5038685,0.30946875,0.49612576,0.51950943,0.52352905,0.50247806,-0.007690673125877922,-0.05830694237475754,0.029430841421087508,-0.04667999882017701,-0.18600567241030933,-0.05849449973602907,-0.06603809876798264,-0.0013687662714134195,-0.10903368991453932,0.0,Gender,Decision Tree
0.5048733,2.04,4.0,0.48910642,0.6378881,0.49167952,0.48587346,0.5416698,0.42900816,0.06934974950499086,0.07912641945399805,-0.11333604072333862,-0.2740985963278487,-0.09443247677734316,-0.07239210882383436,0.047283320761022464,0.027823328738521776,-0.17351109580617022,0.0,Gender,Decision Tree
0.50464773,2.05,9.0,0.5074728,0.77703846,0.4929073,0.49618888,0.52214134,0.49241257,-0.006606957935684148,-0.003286877250973121,0.11828127627747075,-0.001713362044052352,0.047194407439366856,-0.0907380202936321,0.01876396139833101,0.22682798206561428,0.18709009034355512,1.0,Gender,Decision Tree
0.50479937,3.49,2.0,0.5038685,0.536671,0.49813253,0.47938454,0.5332239,0.48455614,-0.0014411226834768719,-0.0016175237735642986,-0.0766367066567769,-0.007190871665088127,-0.010105571248606265,-0.08128274194716702,-0.2444375344216989,0.02218938986318597,-0.1036648174668083,0.0,Gender,Decision Tree
0.5048317,2.36,4.0,0.5065045,0.45439553,0.49485773,0.5152221,0.52438885,0.5004711,0.002504691519238488,-0.21241624654763555,0.03425933084597594,0.015973910853540992,-0.033037587757715065,-0.1355677019355296,-0.02947577124177326,-0.014395365584723296,-0.13203276015137927,0.0,Gender,Decision Tree
0.50479937,2.02,14.0,0.50191593,0.639623,0.49536657,0.45065606,0.5292315,0.43799293,-0.005846517594280267,-0.015328405400331896,-0.09755607764415512,-0.0733392273149231,-0.04740070849447249,-0.2528927656731017,0.03290110090535669,-0.0524158395180524,0.007690940733960986,0.0,Gender,Decision Tree
0.50464773,3.0,0.0,0.5320891,0.5016343,0.4990823,0.49378335,0.52397925,0.48464733,0.0008039470334505102,-0.012459095824148158,0.032170728197963294,-0.148033127162928,-0.011375057988467932,-0.11849819305620471,-0.004348077591132516,-0.0064824753213492065,-0.23596614828718054,0.0,Gender,Decision Tree
0.5047411,3.35,1.0,0.52521646,0.5105396,0.4883778,0.49237686,0.5294026,0.4555716,0.020370278965057137,0.005954614991175576,0.013432788588247188,0.012669056710200752,0.034868274681993355,-0.04943936052917046,0.24251930918732753,0.01907184207727218,0.19636569532789772,1.0,Gender,Decision Tree
0.5047411,3.44,2.0,0.5038685,0.5372732,0.49200213,0.45454013,0.517989,0.46660912,0.006655328946490644,0.0014112927089550392,-0.02466247158913486,-0.05273568759387584,-0.10172868638439728,-0.0523260215929412,-0.2261681274284289,0.005592831060923851,-0.06022595812759051,0.0,Gender,Decision Tree
0.50464773,3.04,8.0,0.48652643,0.47809643,0.4904907,0.50834394,0.5100558,0.5500607,0.010400693381948342,-0.03870741327879642,-0.0055995492529169,-0.14119382213333573,-0.13383125523269324,-0.042199991981843335,-0.09180422426034077,0.003809924803720487,-0.0650618620457384,0.0,Gender,Decision Tree
0.5048317,3.67,7.0,0.49411613,0.71278197,0.4913496,0.46778375,0.5243941,0.57035553,-0.0012640556292628218,0.16459635055310737,0.06984341431383963,0.23854403374781932,0.03459496778261273,0.07728522360817724,0.31522626120057073,0.17440737320583063,0.42257893121730356,2.0,Gender,Decision Tree
0.50464773,2.21,8.0,0.49420542,0.5036069,0.49401125,0.4942124,0.53016686,0.4578163,0.01754479755843344,0.030735752935417818,0.09439804414120366,0.03351919568621187,0.08831274661014663,0.05784834744779421,0.054052980165177046,0.05193513040854988,0.06746550504706142,1.0,Gender,Decision Tree
0.50464773,3.27,13.0,0.51849645,0.7000231,0.4941264,0.4584188,0.52826786,0.48745972,0.00959385009820641,-0.023272526594721704,-0.011464230122523813,-0.004389253810672119,-0.09464196270069543,-0.334383175923375,0.04105975284939377,0.012482845373390922,-0.0991727991690049,0.0,Gender,Decision Tree
0.50479937,3.79,14.0,0.48593992,0.77960104,0.4961522,0.44940323,0.4991914,0.5052777,0.004708975565681795,0.013040032427430043,0.04216439282135706,0.09660693688738253,0.04535659954613184,-0.015508830512150963,0.022017276394336985,0.1840904084648942,0.10333670840493238,1.0,Gender,Decision Tree
0.50479937,3.43,8.0,0.50699073,0.8859247,0.49197206,0.5323148,0.5314398,0.5427487,0.004702682552069202,-0.034191449391174036,-0.027344546754646835,0.1626661050527305,0.22009441089891738,0.15243125679185443,0.04016663672478325,-0.0326843450877759,0.009971749213239586,1.0,Gender,Decision Tree
0.50479937,3.35,9.0,0.49933577,0.73320085,0.49092773,0.5445396,0.5171589,0.5104912,0.009386739454927203,-0.04180474817290672,-0.0031801983302658246,0.14202694304432928,0.07882263758026137,0.11050308087264817,0.08432609437873914,-0.036005153897910445,0.1517371050701851,1.0,Gender,Decision Tree
0.5047411,2.43,11.0,0.49972105,0.46568608,0.49170345,0.5019537,0.50283855,0.4331733,-0.0003467304783462879,0.0284116246257532,0.03938455894000197,-0.009633738200908211,-0.005941659048974267,0.08587280151745241,0.14566312563197,0.13652181480699305,0.07588070220605407,1.0,Gender,Decision Tree
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.47832847,-0.07347198289066288,-0.03551762210920638,-0.005183792758037869,-0.04716311915429715,-0.03912712169588435,-0.03448797899775803,-0.007986829353490054,-0.17743289663867048,-0.08381615640199215,0.0,Gender,Decision Tree
0.50464773,2.25,6.0,0.50574225,0.60862625,0.49136677,0.41783112,0.5152091,0.4652903,0.0026146351812175498,0.003905983496484836,-0.05119017692533464,-0.04540911057375884,-0.13346720159099526,-0.0711816414533321,-0.13718521149400895,0.01381159046034432,-0.0860863671006169,0.0,Gender,Decision Tree
0.50479937,3.68,10.0,0.51694363,0.7178344,0.49565414,0.4752053,0.49008977,0.5114294,-0.020502522630399256,-0.026222287241287626,-0.005535774365345627,0.034553940005387876,-0.03171822535072772,0.03524583843948446,-0.05868804589656161,-0.4153701201571494,-0.015950302803399596,0.0,Gender,Decision Tree
0.50479937,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.00045140036998342825,-0.00868686956066937,0.05014872829370994,-0.01859129961940097,-0.010272911632110323,-0.003969825872535461,-0.01093575271713979,0.0032308799900433436,0.007737645702959827,0.512396694214876,Gender,Decision Tree
